ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,109,80,68,1,1,1,1,1,1,3
1,90,45,31,1,1,0,0,1,1,6
2,66,56,34,1,1,1,1,1,1,9
3,76,66,34,1,1,0,0,1,1,8
4,111,80,53,1,1,0,0,1,1,8
5,86,59,29,1,1,0,0,0,0,5
6,80,72,63,1,1,1,1,1,1,2
7,81,47,22,1,1,0,0,0,0,6
8,114,80,64,1,1,1,1,1,1,6
9,90,37,32,1,1,0,0,1,1,10
10,75,48,40,1,1,1,1,1,1,8
11,67,52,45,1,1,1,1,1,1,5
12,88,82,74,1,1,1,1,1,1,7
13,100,63,23,1,1,0,0,0,0,9
14,103,53,48,1,1,0,0,1,1,5
15,79,44,41,1,1,1,1,1,1,8
16,89,85,50,1,1,1,1,1,1,5
17,60,54,44,1,1,1,1,1,1,4
18,65,52,27,1,1,0,0,1,1,6
19,88,71,45,1,1,1,1,1,1,7
