ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,68,66,31,1,1,0,0,0,0,6
1,120,34,26,1,1,0,0,1,1,4
2,95,76,60,1,1,1,1,1,1,5
3,61,47,34,1,1,1,1,1,1,8
4,53,45,36,1,1,1,1,1,1,9
5,80,52,42,1,1,1,1,1,1,5
6,109,63,28,1,1,0,0,0,0,7
7,74,64,35,1,1,0,0,1,1,6
8,53,40,36,1,1,1,1,1,1,3
9,102,96,59,1,1,1,1,1,1,8
10,64,60,47,1,1,1,1,1,1,10
11,99,90,32,1,1,0,0,0,0,8
12,76,50,43,1,1,1,1,1,1,5
13,90,75,25,1,1,0,0,0,0,6
14,94,65,37,1,1,0,0,1,1,4
15,117,34,28,1,1,0,0,1,1,5
16,39,28,24,1,1,1,1,1,1,5
17,92,60,42,1,1,0,0,1,1,9
18,102,78,49,1,1,0,0,1,1,13
19,82,69,46,1,1,1,1,1,1,9
