ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,68,35,27,1,1,0,0,1,1,7
1,118,57,43,1,1,0,0,1,1,6
2,73,72,36,1,1,0,0,0,0,3
3,85,58,50,1,1,1,1,1,1,5
4,86,56,33,1,1,0,0,1,1,4
5,99,44,31,1,1,0,0,1,1,7
6,93,54,49,1,1,1,1,1,1,5
7,89,69,26,1,1,0,0,0,0,4
8,98,90,74,1,1,1,1,1,1,6
9,58,48,46,1,1,1,1,1,1,6
10,56,55,22,1,1,0,0,0,0,1
11,104,63,59,1,1,1,1,1,1,6
12,80,69,66,1,1,1,1,1,1,5
13,110,59,58,1,1,1,1,1,1,8
14,96,79,63,1,1,1,1,1,1,7
15,82,77,57,1,1,1,1,1,1,6
16,55,48,34,1,1,1,1,1,1,6
17,120,99,40,1,1,0,0,0,0,3
18,97,43,34,1,1,0,0,1,1,6
19,115,68,55,1,1,0,0,1,1,5
