ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,104,55,30,1,1,0,0,1,1,3
1,92,89,73,1,1,1,1,1,1,4
2,88,88,43,1,1,0,0,0,0,7
3,90,60,60,1,1,1,1,1,1,4
4,79,53,41,1,1,1,1,1,1,6
5,96,91,28,1,1,0,0,0,0,7
6,100,90,79,1,1,1,1,1,1,3
7,73,42,32,1,1,0,0,1,1,3
8,115,85,60,1,1,1,1,1,1,6
9,113,83,76,1,1,1,1,1,1,3
10,68,50,31,1,1,0,0,1,1,2
11,70,41,30,1,1,0,0,1,1,10
12,104,60,26,1,1,0,0,0,0,8
13,86,36,29,1,1,0,0,1,1,6
14,114,31,29,1,1,0,0,1,1,6
15,44,44,42,1,1,1,1,1,1,6
16,73,68,62,1,1,1,1,1,1,7
17,98,94,74,1,1,1,1,1,1,3
18,92,44,40,1,1,0,0,1,1,3
19,99,98,68,1,1,1,1,1,1,6
