ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,72,49,35,1,1,0,0,1,1,7
1,75,66,47,1,1,1,1,1,1,7
2,78,30,22,1,1,0,0,1,1,9
3,119,79,79,1,1,1,1,1,1,6
4,76,65,62,1,1,1,1,1,1,7
5,119,81,65,1,1,1,1,1,1,4
6,91,77,36,1,1,0,0,0,0,7
7,113,89,27,1,1,0,0,0,0,7
8,98,59,44,1,1,0,0,1,1,5
9,76,55,43,1,1,1,1,1,1,6
10,58,51,31,1,1,1,1,1,1,5
11,94,40,25,1,1,0,0,1,1,10
12,89,66,43,1,1,0,0,1,1,5
13,119,55,50,1,1,0,0,1,1,6
14,70,43,34,1,1,0,0,1,1,6
15,76,71,56,1,1,1,1,1,1,6
16,80,58,40,1,1,0,0,1,1,7
17,79,57,46,1,1,1,1,1,1,3
18,70,68,61,1,1,1,1,1,1,5
19,93,46,39,1,1,0,0,1,1,7
