ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,56,32,28,1,1,0,0,1,1,3
1,92,68,39,1,1,0,0,1,1,6
2,90,86,29,1,1,0,0,0,0,5
3,73,54,52,1,1,1,1,1,1,7
4,114,100,45,1,1,0,0,0,0,4
5,94,51,36,1,1,0,0,1,1,5
6,108,59,38,1,1,0,0,1,1,8
7,89,82,61,1,1,1,1,1,1,7
8,81,71,43,1,1,1,1,1,1,7
9,61,53,37,1,1,1,1,1,1,8
10,85,70,58,1,1,1,1,1,1,7
11,111,98,39,1,1,0,0,0,0,8
12,66,62,59,1,1,1,1,1,1,3
13,117,87,49,1,1,0,0,1,1,6
14,70,62,40,1,1,1,1,1,1,5
15,36,30,30,1,1,1,1,1,1,4
16,80,62,57,1,1,1,1,1,1,5
17,73,72,54,1,1,1,1,1,1,6
18,89,67,41,1,1,0,0,1,1,4
19,82,51,38,1,1,0,0,1,1,3
