ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,118,66,47,1,1,0,0,1,1,8
1,99,56,25,1,1,0,0,0,0,3
2,91,83,48,1,1,1,1,1,1,10
3,104,66,40,1,1,0,0,1,1,4
4,75,60,33,1,1,0,0,1,1,9
5,113,78,60,1,1,1,1,1,1,5
6,36,36,29,1,1,1,1,1,1,6
7,56,48,40,1,1,1,1,1,1,3
8,67,40,22,1,1,0,0,1,1,8
9,92,78,64,1,1,1,1,1,1,4
10,73,61,31,1,1,0,0,1,1,7
11,72,66,58,1,1,1,1,1,1,7
12,56,44,26,1,1,0,0,1,1,8
13,93,65,34,1,1,0,0,1,1,8
14,113,63,50,1,1,0,0,1,1,3
15,35,34,31,1,1,1,1,1,1,6
16,100,99,80,1,1,1,1,1,1,8
17,105,69,20,1,1,0,0,0,0,6
18,77,60,38,1,1,0,0,1,1,4
19,98,69,30,1,1,0,0,0,0,4
