ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,63,55,31,1,1,0,0,1,1,5
1,120,43,23,1,1,0,0,1,1,4
2,97,72,57,1,1,1,1,1,1,7
3,77,76,42,1,1,1,1,1,1,4
4,93,74,20,1,1,0,0,0,0,11
5,65,63,43,1,1,1,1,1,1,9
6,108,71,40,1,1,0,0,1,1,13
7,79,36,21,1,1,0,0,1,1,7
8,68,62,26,1,1,0,0,0,0,7
9,68,50,40,1,1,1,1,1,1,5
10,79,42,31,1,1,0,0,1,1,6
11,76,56,38,1,1,0,0,1,1,9
12,80,79,51,1,1,1,1,1,1,7
13,115,69,29,1,1,0,0,0,0,3
14,113,50,30,1,1,0,0,1,1,6
15,96,90,22,1,1,0,0,0,0,6
16,60,41,26,1,1,0,0,1,1,13
17,118,93,36,1,1,0,0,0,0,7
18,80,72,33,1,1,0,0,0,0,5
19,98,96,76,1,1,1,1,1,1,6
