ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,101,81,24,1,1,0,0,0,0,8
1,94,72,29,1,1,0,0,0,0,5
2,79,72,47,1,1,1,1,1,1,7
3,90,36,35,1,1,0,0,1,1,5
4,68,51,40,1,1,1,1,1,1,5
5,48,45,35,1,1,1,1,1,1,11
6,108,84,69,1,1,1,1,1,1,9
7,91,45,31,1,1,0,0,1,1,7
8,84,80,62,1,1,1,1,1,1,4
9,77,71,41,1,1,1,1,1,1,6
10,91,78,42,1,1,0,0,1,1,5
11,82,80,60,1,1,1,1,1,1,10
12,89,42,26,1,1,0,0,1,1,3
13,45,41,30,1,1,1,1,1,1,3
14,79,51,29,1,1,0,0,1,1,8
15,56,53,20,1,1,0,0,0,0,10
16,117,78,39,1,1,0,0,0,0,7
17,84,78,42,1,1,0,0,1,1,2
18,118,66,46,1,1,0,0,1,1,7
19,116,42,30,1,1,0,0,1,1,7
