ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,86,58,36,1,1,0,0,1,1,7
1,71,69,22,1,1,0,0,0,0,2
2,108,78,54,1,1,0,0,1,1,4
3,104,58,57,1,1,1,1,1,1,7
4,96,65,58,1,1,1,1,1,1,6
5,58,37,26,1,1,0,0,1,1,7
6,73,72,49,1,1,1,1,1,1,3
7,98,67,56,1,1,1,1,1,1,10
8,117,89,23,1,1,0,0,0,0,8
9,109,76,73,1,1,1,1,1,1,6
10,95,61,34,1,1,0,0,1,1,6
11,106,73,49,1,1,0,0,1,1,4
12,66,39,35,1,1,1,1,1,1,5
13,82,76,43,1,1,1,1,1,1,1
14,93,87,26,1,1,0,0,0,0,9
15,68,64,63,1,1,1,1,1,1,6
16,70,53,30,1,1,0,0,1,1,3
17,68,65,30,1,1,0,0,0,0,9
18,94,57,26,1,1,0,0,0,0,6
19,104,79,38,1,1,0,0,0,0,7
