ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,110,60,55,1,1,0,0,1,1,2
1,80,78,71,1,1,1,1,1,1,6
2,110,75,50,1,1,0,0,1,1,1
3,100,72,40,1,1,0,0,1,1,4
4,103,60,32,1,1,0,0,1,1,5
5,70,60,49,1,1,1,1,1,1,7
6,80,72,62,1,1,1,1,1,1,6
7,120,74,67,1,1,1,1,1,1,8
8,75,52,37,1,1,0,0,1,1,5
9,57,54,48,1,1,1,1,1,1,6
10,62,55,53,1,1,1,1,1,1,5
11,83,73,36,1,1,0,0,0,0,6
12,75,64,40,1,1,1,1,1,1,7
13,98,80,31,1,1,0,0,0,0,6
14,112,100,52,1,1,0,0,1,1,3
15,56,49,44,1,1,1,1,1,1,6
16,74,28,26,1,1,0,0,1,1,4
17,68,67,52,1,1,1,1,1,1,5
18,116,96,27,1,1,0,0,0,0,10
19,92,65,45,1,1,0,0,1,1,8
