ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,68,48,31,1,1,0,0,1,1,4
1,104,80,63,1,1,1,1,1,1,10
2,82,46,21,1,1,0,0,0,0,6
3,114,78,60,1,1,1,1,1,1,9
4,90,74,66,1,1,1,1,1,1,4
5,112,54,36,1,1,0,0,1,1,3
6,71,64,54,1,1,1,1,1,1,4
7,74,53,33,1,1,0,0,1,1,8
8,75,62,57,1,1,1,1,1,1,4
9,68,62,52,1,1,1,1,1,1,4
10,64,49,47,1,1,1,1,1,1,7
11,60,39,36,1,1,1,1,1,1,4
12,55,45,35,1,1,1,1,1,1,7
13,59,35,31,1,1,1,1,1,1,4
14,104,47,34,1,1,0,0,1,1,3
15,81,74,38,1,1,0,0,1,1,9
16,101,77,45,1,1,0,0,1,1,8
17,116,55,36,1,1,0,0,1,1,7
18,77,71,47,1,1,1,1,1,1,6
19,90,73,38,1,1,0,0,1,1,8
