ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,82,76,59,1,1,1,1,1,1,4
1,60,51,50,1,1,1,1,1,1,3
2,104,66,61,1,1,1,1,1,1,9
3,71,36,28,1,1,0,0,1,1,5
4,89,77,26,1,1,0,0,0,0,1
5,108,84,66,1,1,1,1,1,1,7
6,90,51,45,1,1,0,0,1,1,5
7,48,35,33,1,1,1,1,1,1,4
8,89,57,52,1,1,1,1,1,1,6
9,99,77,58,1,1,1,1,1,1,5
10,92,86,66,1,1,1,1,1,1,5
11,93,80,46,1,1,0,0,1,1,10
12,72,45,39,1,1,1,1,1,1,6
13,73,46,24,1,1,0,0,1,1,5
14,112,71,37,1,1,0,0,1,1,6
15,70,69,69,1,1,1,1,1,1,4
16,112,64,27,1,1,0,0,0,0,2
17,52,42,39,1,1,1,1,1,1,6
18,120,84,23,1,1,0,0,0,0,7
19,94,61,36,1,1,0,0,1,1,7
