ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,70,63,49,1,1,1,1,1,1,8
1,84,54,49,1,1,1,1,1,1,4
2,89,70,42,1,1,0,0,1,1,9
3,80,48,39,1,1,0,0,1,1,12
4,114,47,42,1,1,0,0,1,1,5
5,92,62,34,1,1,0,0,1,1,6
6,72,66,43,1,1,1,1,1,1,11
7,120,55,46,1,1,0,0,1,1,7
8,106,62,25,1,1,0,0,0,0,12
9,72,53,34,1,1,0,0,1,1,9
10,74,44,35,1,1,0,0,1,1,8
11,103,71,28,1,1,0,0,0,0,5
12,115,35,31,1,1,0,0,1,1,7
13,117,62,39,1,1,0,0,1,1,10
14,60,32,32,1,1,1,1,1,1,9
15,86,80,39,1,1,0,0,0,0,7
16,71,70,42,1,1,1,1,1,1,7
17,87,58,32,1,1,0,0,1,1,6
18,97,44,29,1,1,0,0,1,1,7
19,95,61,30,1,1,0,0,0,0,12
