ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,66,64,36,1,1,1,1,1,1,6
1,97,73,49,1,1,1,1,1,1,4
2,69,60,43,1,1,1,1,1,1,8
3,52,37,20,1,1,0,0,1,1,10
4,109,63,37,1,1,0,0,1,1,11
5,79,57,24,1,1,0,0,0,0,11
6,95,72,22,1,1,0,0,0,0,6
7,65,50,39,1,1,1,1,1,1,10
8,98,42,30,1,1,0,0,1,1,14
9,53,40,36,1,1,1,1,1,1,9
10,82,54,51,1,1,1,1,1,1,10
11,77,33,31,1,1,0,0,1,1,7
12,66,56,49,1,1,1,1,1,1,8
13,101,68,62,1,1,1,1,1,1,6
14,82,64,46,1,1,1,1,1,1,8
15,88,83,58,1,1,1,1,1,1,5
16,108,51,29,1,1,0,0,1,1,10
17,91,76,62,1,1,1,1,1,1,9
18,61,32,25,1,1,0,0,1,1,7
19,70,47,30,1,1,0,0,1,1,7
