ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,70,63,50,1,1,1,1,1,1,8
1,100,53,34,1,1,0,0,1,1,8
2,93,78,45,1,1,0,0,1,1,4
3,100,55,48,1,1,0,0,1,1,4
4,98,73,50,1,1,1,1,1,1,8
5,69,45,43,1,1,1,1,1,1,4
6,43,42,36,1,1,1,1,1,1,7
7,104,92,63,1,1,1,1,1,1,5
8,93,36,26,1,1,0,0,1,1,6
9,50,45,41,1,1,1,1,1,1,8
10,119,67,50,1,1,0,0,1,1,6
11,82,49,30,1,1,0,0,1,1,3
12,80,55,31,1,1,0,0,1,1,5
13,105,73,37,1,1,0,0,1,1,8
14,76,76,42,1,1,1,1,1,1,5
15,102,96,22,1,1,0,0,0,0,11
16,120,99,36,1,1,0,0,0,0,7
17,89,70,58,1,1,1,1,1,1,5
18,60,54,46,1,1,1,1,1,1,6
19,120,38,35,1,1,0,0,1,1,8
