ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,85,77,62,1,1,1,1,1,1,2
1,94,63,32,1,1,0,0,1,1,5
2,83,75,45,1,1,1,1,1,1,4
3,95,95,54,1,1,1,1,1,1,6
4,76,76,30,1,1,0,0,0,0,7
5,113,66,44,1,1,0,0,1,1,3
6,108,71,61,1,1,1,1,1,1,4
7,118,62,37,1,1,0,0,1,1,6
8,93,58,48,1,1,1,1,1,1,11
9,60,32,29,1,1,0,0,1,1,9
10,97,75,59,1,1,1,1,1,1,7
11,105,56,35,1,1,0,0,1,1,3
12,67,58,53,1,1,1,1,1,1,8
13,96,51,37,1,1,0,0,1,1,5
14,91,52,32,1,1,0,0,1,1,6
15,73,70,32,1,1,0,0,0,0,6
16,96,80,22,1,1,0,0,0,0,10
17,94,82,66,1,1,1,1,1,1,8
18,95,76,73,1,1,1,1,1,1,2
19,64,29,23,1,1,0,0,1,1,7
