ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,100,94,28,1,1,0,0,0,0,8
1,81,78,66,1,1,1,1,1,1,10
2,111,49,21,1,1,0,0,0,0,9
3,119,63,37,1,1,0,0,1,1,5
4,72,50,30,1,1,0,0,1,1,5
5,58,58,40,1,1,1,1,1,1,7
6,108,55,29,1,1,0,0,1,1,13
7,54,49,38,1,1,1,1,1,1,7
8,69,46,44,1,1,1,1,1,1,7
9,88,71,61,1,1,1,1,1,1,7
10,83,58,35,1,1,0,0,1,1,5
11,108,77,37,1,1,0,0,0,0,7
12,108,62,57,1,1,1,1,1,1,4
13,73,61,31,1,1,0,0,1,1,9
14,92,46,43,1,1,0,0,1,1,9
15,62,53,51,1,1,1,1,1,1,7
16,79,69,20,1,1,0,0,0,0,6
17,74,39,38,1,1,1,1,1,1,7
18,92,70,28,1,1,0,0,0,0,2
19,78,73,61,1,1,1,1,1,1,8
