ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,99,64,62,1,1,1,1,1,1,9
1,110,43,37,1,1,0,0,1,1,12
2,96,73,50,1,1,1,1,1,1,5
3,114,53,35,1,1,0,0,1,1,11
4,105,27,22,1,1,0,0,1,1,3
5,75,66,51,1,1,1,1,1,1,3
6,72,61,48,1,1,1,1,1,1,3
7,102,46,32,1,1,0,0,1,1,7
8,59,57,45,1,1,1,1,1,1,5
9,111,45,33,1,1,0,0,1,1,4
10,90,74,58,1,1,1,1,1,1,11
11,55,51,34,1,1,1,1,1,1,3
12,98,73,21,1,1,0,0,0,0,7
13,85,61,35,1,1,0,0,1,1,8
14,41,35,31,1,1,1,1,1,1,8
15,89,86,77,1,1,1,1,1,1,4
16,61,55,47,1,1,1,1,1,1,5
17,96,66,45,1,1,0,0,1,1,6
18,98,79,58,1,1,1,1,1,1,6
19,89,61,34,1,1,0,0,1,1,7
