ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,96,72,31,1,1,0,0,0,0,6
1,75,72,47,1,1,1,1,1,1,6
2,80,25,20,1,1,0,0,1,1,7
3,114,94,61,1,1,1,1,1,1,9
4,100,40,39,1,1,0,0,1,1,9
5,72,51,48,1,1,1,1,1,1,6
6,36,28,24,1,1,1,1,1,1,3
7,85,58,35,1,1,0,0,1,1,5
8,85,84,58,1,1,1,1,1,1,5
9,95,48,24,1,1,0,0,0,0,8
10,115,70,25,1,1,0,0,0,0,3
11,108,49,42,1,1,0,0,1,1,8
12,73,64,26,1,1,0,0,0,0,7
13,68,54,35,1,1,1,1,1,1,3
14,83,62,60,1,1,1,1,1,1,6
15,57,56,43,1,1,1,1,1,1,11
16,101,57,56,1,1,1,1,1,1,12
17,56,48,42,1,1,1,1,1,1,4
18,93,55,38,1,1,0,0,1,1,9
19,53,53,53,1,1,1,1,1,1,11
