ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,92,46,1,1,0,0,0,0,4
1,65,60,40,1,1,1,1,1,1,5
2,103,62,59,1,1,1,1,1,1,3
3,71,65,52,1,1,1,1,1,1,9
4,119,87,28,1,1,0,0,0,0,6
5,109,92,78,1,1,1,1,1,1,6
6,58,54,35,1,1,1,1,1,1,6
7,98,73,64,1,1,1,1,1,1,5
8,44,44,40,1,1,1,1,1,1,1
9,70,69,35,1,1,0,0,1,1,7
10,119,61,58,1,1,0,0,1,1,5
11,89,55,45,1,1,1,1,1,1,10
12,75,68,58,1,1,1,1,1,1,5
13,43,37,30,1,1,1,1,1,1,3
14,95,77,41,1,1,0,0,1,1,9
15,65,63,63,1,1,1,1,1,1,4
16,107,70,62,1,1,1,1,1,1,6
17,109,69,21,1,1,0,0,0,0,4
18,54,34,21,1,1,0,0,1,1,4
19,118,45,32,1,1,0,0,1,1,3
