ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,76,44,1,1,0,0,1,1,5
1,81,47,34,1,1,0,0,1,1,7
2,71,52,30,1,1,0,0,1,1,6
3,96,52,28,1,1,0,0,1,1,10
4,104,80,50,1,1,0,0,1,1,9
5,77,64,57,1,1,1,1,1,1,12
6,75,45,36,1,1,0,0,1,1,6
7,65,49,39,1,1,1,1,1,1,5
8,70,49,41,1,1,1,1,1,1,6
9,111,44,42,1,1,0,0,1,1,5
10,108,94,51,1,1,0,0,1,1,13
11,43,40,26,1,1,1,1,1,1,7
12,70,47,39,1,1,1,1,1,1,14
13,84,36,26,1,1,0,0,1,1,8
14,103,97,27,1,1,0,0,0,0,9
15,54,54,24,1,1,0,0,0,0,6
16,63,46,38,1,1,1,1,1,1,7
17,80,52,37,1,1,0,0,1,1,3
18,67,59,20,1,1,0,0,0,0,6
19,102,89,23,1,1,0,0,0,0,5
