ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,59,49,48,1,1,1,1,1,1,1
1,79,63,46,1,1,1,1,1,1,4
2,95,58,38,1,1,0,0,1,1,6
3,95,79,47,1,1,0,0,1,1,4
4,72,46,27,1,1,0,0,1,1,7
5,88,74,72,1,1,1,1,1,1,5
6,90,77,67,1,1,1,1,1,1,5
7,96,59,36,1,1,0,0,1,1,9
8,62,55,46,1,1,1,1,1,1,6
9,92,77,43,1,1,0,0,1,1,6
10,100,66,41,1,1,0,0,1,1,5
11,76,72,44,1,1,1,1,1,1,7
12,95,68,35,1,1,0,0,1,1,8
13,108,66,48,1,1,0,0,1,1,10
14,86,78,52,1,1,1,1,1,1,2
15,92,86,40,1,1,0,0,0,0,10
16,66,39,38,1,1,1,1,1,1,5
17,85,80,59,1,1,1,1,1,1,5
18,86,71,33,1,1,0,0,0,0,6
19,118,45,23,1,1,0,0,1,1,2
