ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,74,63,61,1,1,1,1,1,1,4
1,71,60,25,1,1,0,0,0,0,8
2,106,80,59,1,1,1,1,1,1,7
3,109,76,42,1,1,0,0,1,1,7
4,118,56,22,1,1,0,0,0,0,6
5,105,67,43,1,1,0,0,1,1,7
6,72,65,37,1,1,1,1,1,1,4
7,84,59,54,1,1,1,1,1,1,5
8,91,69,26,1,1,0,0,0,0,10
9,69,31,28,1,1,0,0,1,1,9
10,76,67,37,1,1,0,0,1,1,8
11,48,39,25,1,1,1,1,1,1,6
12,91,79,66,1,1,1,1,1,1,6
13,72,63,42,1,1,1,1,1,1,6
14,74,74,60,1,1,1,1,1,1,10
15,85,78,20,1,1,0,0,0,0,10
16,52,32,32,1,1,1,1,1,1,8
17,83,63,54,1,1,1,1,1,1,11
18,71,32,26,1,1,0,0,1,1,4
19,65,53,30,1,1,0,0,1,1,7
