ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,119,34,28,1,1,0,0,1,1,5
1,84,69,48,1,1,1,1,1,1,6
2,97,82,78,1,1,1,1,1,1,7
3,109,43,33,1,1,0,0,1,1,6
4,80,75,47,1,1,1,1,1,1,5
5,74,62,30,1,1,0,0,0,0,11
6,40,35,31,1,1,1,1,1,1,10
7,58,43,26,1,1,0,0,1,1,3
8,111,73,71,1,1,1,1,1,1,4
9,95,66,43,1,1,0,0,1,1,7
10,96,82,28,1,1,0,0,0,0,8
11,84,73,66,1,1,1,1,1,1,5
12,62,42,38,1,1,1,1,1,1,6
13,108,91,58,1,1,1,1,1,1,9
14,96,81,25,1,1,0,0,0,0,2
15,42,35,31,1,1,1,1,1,1,4
16,75,54,30,1,1,0,0,1,1,5
17,117,50,33,1,1,0,0,1,1,7
18,115,68,49,1,1,0,0,1,1,6
19,105,66,60,1,1,1,1,1,1,1
