ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,62,59,52,1,1,1,1,1,1,10
1,54,52,50,1,1,1,1,1,1,6
2,102,69,65,1,1,1,1,1,1,4
3,97,76,46,1,1,0,0,1,1,7
4,52,50,37,1,1,1,1,1,1,5
5,93,85,23,1,1,0,0,0,0,3
6,90,38,38,1,1,0,0,1,1,8
7,66,60,40,1,1,1,1,1,1,8
8,38,31,26,1,1,1,1,1,1,7
9,86,60,36,1,1,0,0,1,1,7
10,92,47,34,1,1,0,0,1,1,1
11,103,69,22,1,1,0,0,0,0,7
12,79,71,42,1,1,1,1,1,1,14
13,66,33,20,1,1,0,0,1,1,9
14,100,93,45,1,1,0,0,0,0,8
15,91,84,21,1,1,0,0,0,0,5
16,92,47,29,1,1,0,0,1,1,11
17,76,55,40,1,1,1,1,1,1,7
18,98,90,53,1,1,1,1,1,1,6
19,81,75,53,1,1,1,1,1,1,11
