ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,89,78,50,1,1,1,1,1,1,3
1,73,65,46,1,1,1,1,1,1,6
2,94,66,39,1,1,0,0,1,1,7
3,66,59,42,1,1,1,1,1,1,7
4,106,93,70,1,1,1,1,1,1,5
5,80,71,62,1,1,1,1,1,1,2
6,60,36,26,1,1,0,0,1,1,10
7,72,31,31,1,1,0,0,1,1,6
8,63,63,31,1,1,0,0,0,0,6
9,74,39,23,1,1,0,0,1,1,9
10,105,72,52,1,1,0,0,1,1,10
11,101,76,45,1,1,0,0,1,1,11
12,93,73,65,1,1,1,1,1,1,5
13,74,47,42,1,1,1,1,1,1,5
14,72,33,28,1,1,0,0,1,1,8
15,99,91,45,1,1,0,0,0,0,5
16,79,60,44,1,1,1,1,1,1,7
17,81,57,50,1,1,1,1,1,1,7
18,99,72,61,1,1,1,1,1,1,4
19,38,35,31,1,1,1,1,1,1,7
