ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,91,50,32,1,1,0,0,1,1,7
1,118,66,40,1,1,0,0,1,1,13
2,75,69,32,1,1,0,0,0,0,11
3,81,73,32,1,1,0,0,0,0,5
4,97,69,33,1,1,0,0,0,0,8
5,97,31,27,1,1,0,0,1,1,9
6,57,54,29,1,1,1,1,1,1,9
7,77,71,62,1,1,1,1,1,1,7
8,116,84,27,1,1,0,0,0,0,7
9,85,30,29,1,1,0,0,1,1,7
10,112,51,41,1,1,0,0,1,1,7
11,87,81,23,1,1,0,0,0,0,5
12,49,44,26,1,1,1,1,1,1,5
13,63,59,38,1,1,1,1,1,1,10
14,82,44,33,1,1,0,0,1,1,8
15,63,61,44,1,1,1,1,1,1,8
16,69,53,52,1,1,1,1,1,1,9
17,104,78,25,1,1,0,0,0,0,7
18,119,65,37,1,1,0,0,1,1,5
19,76,76,68,1,1,1,1,1,1,8
