ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,91,52,33,1,1,0,0,1,1,5
1,87,81,63,1,1,1,1,1,1,3
2,113,79,45,1,1,0,0,1,1,6
3,114,52,45,1,1,0,0,1,1,8
4,110,90,66,1,1,1,1,1,1,6
5,81,41,31,1,1,0,0,1,1,4
6,108,67,37,1,1,0,0,1,1,5
7,118,82,57,1,1,0,0,1,1,4
8,96,60,30,1,1,0,0,0,0,4
9,43,42,36,1,1,1,1,1,1,5
10,93,78,77,1,1,1,1,1,1,6
11,85,62,25,1,1,0,0,0,0,6
12,93,83,30,1,1,0,0,0,0,5
13,101,87,77,1,1,1,1,1,1,3
14,112,72,56,1,1,0,0,1,1,7
15,49,39,31,1,1,1,1,1,1,7
16,100,67,38,1,1,0,0,1,1,1
17,76,59,41,1,1,1,1,1,1,4
18,114,64,59,1,1,1,1,1,1,4
19,91,68,34,1,1,0,0,0,0,4
