ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,55,50,26,1,1,0,0,1,1,5
1,48,42,37,1,1,1,1,1,1,4
2,47,34,26,1,1,1,1,1,1,12
3,104,74,50,1,1,0,0,1,1,7
4,83,70,40,1,1,0,0,1,1,6
5,53,52,38,1,1,1,1,1,1,12
6,108,69,49,1,1,0,0,1,1,8
7,78,73,72,1,1,1,1,1,1,10
8,77,62,24,1,1,0,0,0,0,10
9,74,34,21,1,1,0,0,1,1,5
10,49,38,37,1,1,1,1,1,1,9
11,79,50,40,1,1,1,1,1,1,10
12,75,44,35,1,1,0,0,1,1,11
13,98,69,57,1,1,1,1,1,1,5
14,72,62,36,1,1,0,0,1,1,12
15,98,93,41,1,1,0,0,0,0,9
16,98,60,35,1,1,0,0,1,1,7
17,62,40,31,1,1,0,0,1,1,11
18,68,59,37,1,1,1,1,1,1,9
19,60,49,45,1,1,1,1,1,1,6
