ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,109,93,72,1,1,1,1,1,1,7
1,95,67,32,1,1,0,0,0,0,4
2,119,45,36,1,1,0,0,1,1,4
3,95,78,62,1,1,1,1,1,1,4
4,116,89,32,1,1,0,0,0,0,6
5,98,65,38,1,1,0,0,1,1,8
6,72,51,24,1,1,0,0,0,0,7
7,102,88,26,1,1,0,0,0,0,9
8,99,47,44,1,1,0,0,1,1,7
9,106,52,31,1,1,0,0,1,1,8
10,55,41,32,1,1,1,1,1,1,6
11,71,65,29,1,1,0,0,0,0,9
12,58,57,48,1,1,1,1,1,1,4
13,79,56,25,1,1,0,0,0,0,3
14,77,67,53,1,1,1,1,1,1,8
15,60,41,40,1,1,1,1,1,1,10
16,75,51,31,1,1,0,0,1,1,8
17,86,56,40,1,1,0,0,1,1,4
18,39,35,30,1,1,1,1,1,1,8
19,119,76,48,1,1,0,0,1,1,9
