ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,76,52,46,1,1,1,1,1,1,9
1,66,59,31,1,1,0,0,1,1,7
2,62,55,44,1,1,1,1,1,1,9
3,95,46,36,1,1,0,0,1,1,9
4,63,59,35,1,1,1,1,1,1,7
5,100,37,32,1,1,0,0,1,1,7
6,91,54,37,1,1,0,0,1,1,4
7,49,44,36,1,1,1,1,1,1,4
8,109,66,49,1,1,0,0,1,1,4
9,69,48,27,1,1,0,0,1,1,5
10,109,85,62,1,1,1,1,1,1,5
11,48,47,42,1,1,1,1,1,1,8
12,77,67,48,1,1,1,1,1,1,6
13,112,79,76,1,1,1,1,1,1,7
14,102,40,28,1,1,0,0,1,1,9
15,106,99,65,1,1,1,1,1,1,4
16,86,73,50,1,1,1,1,1,1,5
17,79,76,57,1,1,1,1,1,1,7
18,61,56,39,1,1,1,1,1,1,8
19,100,86,30,1,1,0,0,0,0,5
