ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,88,54,39,1,1,0,0,1,1,6
1,94,54,36,1,1,0,0,1,1,4
2,87,77,43,1,1,0,0,1,1,5
3,100,80,72,1,1,1,1,1,1,7
4,83,40,36,1,1,0,0,1,1,7
5,91,54,22,1,1,0,0,0,0,10
6,109,58,54,1,1,0,0,1,1,10
7,94,55,30,1,1,0,0,1,1,10
8,34,32,31,1,1,1,1,1,1,12
9,83,80,57,1,1,1,1,1,1,5
10,108,40,26,1,1,0,0,1,1,8
11,72,37,32,1,1,0,0,1,1,3
12,93,93,28,1,1,0,0,0,0,4
13,71,56,33,1,1,0,0,1,1,5
14,104,78,26,1,1,0,0,0,0,5
15,94,85,44,1,1,0,0,1,1,3
16,82,75,65,1,1,1,1,1,1,11
17,109,81,28,1,1,0,0,0,0,3
18,79,73,45,1,1,1,1,1,1,5
19,104,91,76,1,1,1,1,1,1,3
