ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,77,42,30,1,1,0,0,1,1,6
1,98,45,28,1,1,0,0,1,1,3
2,61,58,32,1,1,1,1,1,1,3
3,92,77,61,1,1,1,1,1,1,4
4,58,44,27,1,1,0,0,1,1,4
5,108,72,50,1,1,0,0,1,1,7
6,93,72,71,1,1,1,1,1,1,8
7,111,49,30,1,1,0,0,1,1,5
8,79,66,49,1,1,1,1,1,1,5
9,85,74,39,1,1,0,0,1,1,3
10,106,34,33,1,1,0,0,1,1,5
11,113,91,76,1,1,1,1,1,1,11
12,57,49,43,1,1,1,1,1,1,9
13,103,80,27,1,1,0,0,0,0,4
14,74,66,31,1,1,0,0,0,0,7
15,112,66,29,1,1,0,0,0,0,4
16,110,83,67,1,1,1,1,1,1,4
17,119,56,36,1,1,0,0,1,1,1
18,97,87,22,1,1,0,0,0,0,8
19,53,31,25,1,1,0,0,1,1,4
