ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,104,94,50,1,1,0,0,1,1,4
1,102,87,36,1,1,0,0,0,0,4
2,115,42,33,1,1,0,0,1,1,10
3,61,58,32,1,1,1,1,1,1,11
4,70,62,48,1,1,1,1,1,1,5
5,91,79,78,1,1,1,1,1,1,4
6,90,57,53,1,1,1,1,1,1,6
7,78,68,25,1,1,0,0,0,0,4
8,77,44,39,1,1,1,1,1,1,8
9,97,89,56,1,1,1,1,1,1,9
10,58,38,26,1,1,0,0,1,1,2
11,64,44,33,1,1,1,1,1,1,5
12,57,38,25,1,1,0,0,1,1,7
13,70,65,28,1,1,0,0,0,0,4
14,93,73,61,1,1,1,1,1,1,6
15,61,47,46,1,1,1,1,1,1,6
16,111,72,26,1,1,0,0,0,0,7
17,102,78,63,1,1,1,1,1,1,8
18,88,65,62,1,1,1,1,1,1,7
19,63,51,38,1,1,1,1,1,1,3
