ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,96,82,63,1,1,1,1,1,1,6
1,74,63,59,1,1,1,1,1,1,7
2,86,60,43,1,1,0,0,1,1,5
3,90,67,57,1,1,1,1,1,1,10
4,97,91,80,1,1,1,1,1,1,6
5,116,61,28,1,1,0,0,0,0,2
6,86,41,35,1,1,0,0,1,1,4
7,67,44,26,1,1,0,0,1,1,7
8,115,79,31,1,1,0,0,0,0,10
9,62,59,46,1,1,1,1,1,1,5
10,49,41,39,1,1,1,1,1,1,3
11,55,48,33,1,1,1,1,1,1,10
12,113,89,63,1,1,1,1,1,1,7
13,49,36,33,1,1,1,1,1,1,3
14,71,63,54,1,1,1,1,1,1,4
15,62,58,21,1,1,0,0,0,0,7
16,85,75,34,1,1,0,0,0,0,4
17,64,61,50,1,1,1,1,1,1,9
18,73,53,48,1,1,1,1,1,1,4
19,57,53,47,1,1,1,1,1,1,5
