ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,64,48,46,1,1,1,1,1,1,6
1,79,25,22,1,1,0,0,1,1,9
2,89,85,33,1,1,0,0,0,0,12
3,79,66,34,1,1,0,0,1,1,12
4,79,54,31,1,1,0,0,1,1,10
5,115,95,22,1,1,0,0,0,0,7
6,76,54,44,1,1,1,1,1,1,10
7,80,44,29,1,1,0,0,1,1,8
8,66,33,26,1,1,0,0,1,1,6
9,50,32,32,1,1,1,1,1,1,8
10,116,93,21,1,1,0,0,0,0,14
11,113,64,50,1,1,0,0,1,1,6
12,101,80,31,1,1,0,0,0,0,4
13,96,76,46,1,1,0,0,1,1,8
14,61,61,26,1,1,0,0,0,0,5
15,108,26,23,1,1,0,0,1,1,9
16,96,88,31,1,1,0,0,0,0,7
17,80,61,47,1,1,1,1,1,1,9
18,87,74,35,1,1,0,0,0,0,11
19,61,51,50,1,1,1,1,1,1,5
