ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,76,74,50,1,1,1,1,1,1,8
1,86,40,29,1,1,0,0,1,1,7
2,66,55,48,1,1,1,1,1,1,5
3,75,57,37,1,1,0,0,1,1,4
4,102,83,29,1,1,0,0,0,0,8
5,74,58,52,1,1,1,1,1,1,4
6,89,65,36,1,1,0,0,1,1,5
7,99,68,67,1,1,1,1,1,1,5
8,80,78,66,1,1,1,1,1,1,5
9,65,57,45,1,1,1,1,1,1,5
10,112,59,30,1,1,0,0,1,1,3
11,79,75,68,1,1,1,1,1,1,8
12,97,48,30,1,1,0,0,1,1,11
13,73,70,31,1,1,0,0,0,0,3
14,90,83,44,1,1,0,0,1,1,4
15,101,93,64,1,1,1,1,1,1,4
16,89,82,78,1,1,1,1,1,1,8
17,85,54,26,1,1,0,0,0,0,4
18,57,34,29,1,1,1,1,1,1,3
19,78,71,68,1,1,1,1,1,1,4
