ID,BIN,X,Y,WIDTH,HEIGHT
0,1,120,2999,1,1
1,2,4603,2974,1,1
2,3,2874,1079,1,1
3,3,2877,1064,1,3
4,3,3532,1944,3,3
5,4,2210,121,4,4
6,4,3048,2423,1,3
7,4,4789,342,22,12
8,5,4250,2496,2,3
9,5,5900,542,1,2
10,6,3766,1486,5,4
11,7,159,2492,10,3
12,7,4480,1269,1,3
13,9,118,2734,4,3
14,9,394,764,2,2
15,9,2401,2176,1,3
16,10,350,1891,6,5
17,10,1145,2872,2,3
18,10,1733,1002,2,2
19,11,3127,1408,1,3
20,11,4536,1219,3,1
21,11,5229,710,2,2
22,13,922,825,6,6
23,13,2858,1511,3,4
24,13,3359,2565,2,2
25,13,5312,921,1,2
26,14,1458,653,3,4
27,14,3789,244,3,2
28,15,939,1353,3,5
29,15,2473,543,2,2
30,16,3679,1712,3,3
31,17,2151,789,10,5
32,17,2724,896,2,3
33,18,981,3010,2,1
34,18,2708,2982,2,3
35,19,170,2656,118,3
36,19,5827,1956,1,1
37,19,237,2656,29,3
38,19,327,2661,1,1
39,19,2158,2812,3,3
40,19,2920,2467,8,4
41,19,5138,380,2,4
42,19,2155,2829,1,1
43,20,2923,444,2,2
44,20,2461,764,2,2
45,20,43,2596,1,1
46,20,4557,1762,1,1
47,20,54,2575,1,3
48,20,1411,2632,2,4
49,20,4975,2453,1,3
50,22,832,3041,1,1
51,22,5763,2198,1,1
52,22,5515,2670,1,1
53,23,4788,2556,1,1
54,23,4788,2567,1,1
55,23,5837,2333,1,1
56,23,380,1818,6,4
57,24,1680,2478,1,1
58,24,710,1338,1,2
59,24,4640,47,5,5
60,24,4856,1682,1,2
61,25,626,2979,2,3
62,25,1612,31,1,1
63,25,3142,853,1,2
64,25,5708,787,3,4
65,26,4653,2567,1,1
66,26,986,2466,2,1
67,26,2886,2837,1,1
68,26,3726,2698,9,4
69,27,59,2694,3,1
70,27,2576,3103,2,1
71,27,2900,2687,10,4
72,27,3214,2959,2,3
73,27,4985,705,3,3
74,27,5051,705,2,2
75,27,5332,2691,12,5
76,29,2974,1118,1,1
77,31,5302,3160,2,1
78,31,2327,496,2,3
79,32,1021,2703,1,3
80,33,1300,2426,1,1
81,33,925,226,10,6
82,33,2618,465,2,2
83,33,2721,156,5,5
84,34,3690,94,3,4
85,34,1111,2015,1,2
86,34,3716,89,2,3
87,34,5776,31,10,5
88,35,5928,1258,1,1
89,35,3101,266,1,1
90,35,3673,2232,2,1
91,35,4007,403,3,3
92,37,760,2746,2,4
93,37,2980,529,5,3
94,37,4937,2382,2,3
95,38,1650,764,3,4
96,38,4391,3115,3,4
97,40,1972,2147,1,1
98,40,2590,448,1,1
99,40,2649,340,1,1
100,40,2119,3123,1,1
101,40,1053,318,3,5
102,40,2790,1327,10,6
103,40,4845,1716,7,4
104,40,5891,533,1,2
105,41,3399,1176,1,1
106,41,3425,1163,10,5
107,41,4925,406,2,3
108,42,4246,2539,1,1
109,42,4330,3173,1,1
110,42,4442,3122,2,1
111,42,4247,2548,1,1
112,42,4344,2856,5,4
113,42,4400,2872,1,1
114,42,2141,307,3,5
115,43,97,637,1,1
116,43,63,558,2,1
117,43,5020,2491,2,2
118,45,3902,568,1,1
119,45,256,2286,1,1
120,45,1646,674,1,1
121,45,1677,664,2,4
122,45,4236,790,4,3
123,45,4345,742,1,2
124,46,4045,3180,1,1
125,46,137,2078,1,1
126,46,3036,72,3,3
127,46,156,2066,1,3
128,47,3328,111,1,1
129,47,3357,105,3,5
130,47,3667,1134,3,5
131,48,637,3105,1,1
132,48,155,420,6,5
133,48,640,3089,2,3
134,48,772,3018,1,1
135,48,3899,137,2,3
136,48,4960,2815,1,1
137,49,664,639,1,1
138,49,1023,3191,1,1
139,49,238,736,2,2
140,49,422,2821,3,3
141,49,2057,1052,6,5
142,49,3478,184,1,3
143,49,5580,585,1,3
144,50,1775,1551,6,5
145,51,563,1204,2,2
146,51,4200,2810,1,2
147,51,4748,236,2,2
148,52,2008,73,1,1
149,52,3449,2385,3,3
150,52,4887,2070,2,2
151,53,5815,526,1,1
152,53,5077,735,1,1
153,53,1400,3151,3,4
154,53,2041,37,2,2
155,53,2061,39,2,2
156,53,3719,2405,2,3
157,53,5184,640,3,4
158,54,4415,2471,1,1
159,54,895,2291,2,5
160,54,2015,83,2,2
161,54,4006,2060,11,7
162,54,4418,2466,3,5
163,56,4844,2711,2,1
164,56,4707,2980,1,1
165,56,1838,922,3,5
166,56,3528,2130,1,2
167,57,1860,3064,1,1
168,57,4458,597,1,1
169,57,5798,2045,2,1
170,58,5574,2463,1,1
171,58,4652,3083,1,1
172,58,175,2318,1,3
173,58,3632,3055,2,3
174,58,4396,2712,2,3
175,58,5730,39,15,5
176,59,267,2479,2,2
177,60,4102,3165,3,1
178,60,2132,2621,1,3
179,60,4702,2057,10,7
180,61,4963,2816,1,1
181,61,203,189,4,5
182,61,909,2813,1,3
183,61,3302,947,3,4
184,61,4958,2803,2,4
185,61,5850,2915,2,3
186,62,3426,183,1,1
187,62,2325,2866,1,2
188,64,5423,916,1,1
189,64,1847,1184,6,4
190,64,2228,1079,1,2
191,64,2662,2977,2,1
192,64,5431,1792,2,4
193,65,1903,2107,1,1
194,65,4648,352,1,1
195,65,2386,874,1,1
196,65,1428,417,1,3
197,65,2408,862,6,4
198,65,2532,284,7,5
199,66,482,3140,1,1
200,66,5860,23,1,1
201,66,759,649,4,4
202,66,2311,654,2,3
203,66,3313,2003,2,2
204,66,3604,2045,3,2
205,67,354,1144,2,2
206,68,5897,405,1,1
207,68,695,2036,3,2
208,68,2249,2852,3,4
209,68,3781,2927,1,3
210,68,5846,895,2,4
211,68,5880,2857,3,4
212,68,5914,792,3,5
213,69,4882,3011,1,1
214,69,35,2995,1,1
215,69,2796,1722,8,5
216,69,3031,1239,5,5
217,70,1685,1269,2,4
218,70,2631,2474,1,3
219,70,4577,1109,1,2
220,71,5770,870,1,1
221,71,1922,2034,2,2
222,71,2010,2247,3,2
223,71,5792,861,8,4
224,72,881,579,1,1
225,72,1008,2495,2,3
226,72,1044,2493,2,2
227,73,4110,3147,2,1
228,73,4934,224,1,4
229,73,5303,417,2,2
230,74,3562,570,1,1
231,74,1615,3065,1,1
232,74,3362,2533,1,1
233,74,1091,2627,1,1
234,74,722,2044,3,5
235,74,3387,2026,1,2
236,75,1506,411,1,1
237,75,1131,459,1,1
238,75,5242,1902,2,4
239,75,5290,2959,1,3
240,75,5684,616,3,4
241,76,5131,275,1,2
242,77,2098,693,1,1
243,77,348,779,1,1
244,78,2539,3075,2,1
245,78,2072,1737,1,1
246,78,2102,47,1,1
247,78,384,2030,2,2
248,78,530,2725,1,1
249,78,1340,2842,2,3
250,78,1339,2844,2,4
251,79,2978,2039,3,4
252,80,4172,1223,1,1
253,80,4188,1212,7,4
254,80,4415,2859,1,3
255,81,3747,2243,2,1
256,81,393,2833,1,1
257,81,4349,3004,1,1
258,81,991,1187,1,2
259,82,1716,2734,1,1
260,82,1837,396,1,1
261,82,420,2876,3,3
262,82,1720,2716,2,3
263,83,4180,3118,5,2
264,83,4228,3110,1,2
265,84,5920,50,1,1
266,84,1673,1756,1,1
267,84,875,167,8,7
268,84,1687,1745,2,3
269,84,4020,2720,2,4
270,85,5733,3123,1,3
271,85,1423,3069,2,3
272,85,1776,2146,1,3
273,85,5306,296,2,3
274,86,3323,85,1,1
275,86,711,2832,2,3
276,86,711,2834,2,2
277,86,1387,1119,1,2
278,86,2347,887,2,3
279,86,5280,2077,3,5
280,87,3497,879,4,1
281,88,5722,1021,1,2
282,88,2031,727,1,1
283,88,1130,1321,1,1
284,88,1656,867,1,1
285,88,1643,870,1,1
286,88,5067,2017,3,5
287,88,391,1971,2,2
288,89,5399,48,1,1
289,89,768,2901,5,4
290,89,1057,2804,2,3
291,90,2499,1720,2,4
292,90,4983,2156,3,5
293,91,1637,57,1,1
294,91,4374,550,1,1
295,91,2993,2796,1,2
296,92,931,2817,2,3
297,92,1597,2048,1,3
298,93,1684,2740,2,3
299,94,3784,1028,1,1
300,94,3743,1288,1,1
301,95,1025,705,1,1
302,95,1053,690,2,3
303,95,1929,726,1,2
304,95,5780,2984,1,3
305,96,2132,2039,5,5
306,96,2145,2030,2,2
307,96,3131,1587,2,4
308,96,3669,1583,4,5
309,96,5445,2494,1,3
310,97,3504,3084,1,1
311,98,950,2895,2,1
312,98,2590,513,3,4
313,98,3727,2619,2,3
314,98,4128,879,1,2
315,98,5394,2600,2,4
316,99,4506,511,1,1
317,99,4031,2949,1,1
