ID,WIDTH,HEIGHT,STACK_ID
0,456,1749,0
1,456,1749,0
2,456,1749,0
3,714,1504,0
4,456,1028,0
5,456,1028,0
6,1156,910,0
7,703,770,0
8,408,439,0
9,408,439,0
10,1197,1052,1
11,1197,1052,1
12,1197,1052,1
13,756,989,1
14,756,989,1
15,470,1896,1
16,470,1896,1
17,748,1229,1
18,894,412,1
19,456,1749,1
20,1197,1052,2
21,475,1913,3
22,766,1913,3
23,766,1913,3
24,470,1179,3
25,778,813,3
26,832,914,3
27,635,1847,3
28,635,1847,3
29,636,1847,3
30,636,1847,3
31,470,1179,4
32,475,1913,4
33,1098,295,5
34,461,915,5
35,456,1964,5
36,456,1964,5
37,822,307,5
38,672,297,5
39,604,887,5
40,744,1110,5
41,591,580,5
42,210,580,5
43,463,1718,6
44,443,1710,6
45,443,1710,6
46,594,580,6
47,594,580,6
48,461,1258,6
49,461,1258,6
50,461,1258,6
51,461,1258,6
52,461,915,6
53,638,274,7
54,463,1169,7
55,463,1169,7
56,463,1172,7
57,463,1172,7
58,463,1171,7
59,463,1171,7
60,463,1717,7
61,463,1717,7
62,463,1718,7
63,805,1443,8
64,292,1443,8
65,1404,274,8
66,1404,274,8
67,638,274,8
68,638,274,8
69,638,274,8
70,452,2423,9
71,722,1053,9
72,1322,553,9
73,522,853,9
74,652,2083,9
75,652,2083,9
76,828,903,9
77,322,753,9
78,522,653,9
79,952,890,9
80,261,664,10
81,261,664,10
82,261,664,10
83,266,595,10
84,443,473,10
85,443,473,10
86,364,494,10
87,668,796,10
88,448,584,11
89,736,789,11
90,736,789,11
91,828,869,11
92,758,369,11
93,582,842,11
94,626,360,11
95,876,1439,11
96,618,346,11
97,646,1797,11
98,248,574,12
99,248,574,12
100,448,584,12
101,448,584,12
102,716,438,13
103,605,402,13
104,645,926,13
105,645,926,13
106,645,926,13
107,729,1064,13
108,645,926,13
109,545,926,13
110,625,872,13
111,645,920,13
112,491,1315,14
113,491,1315,14
114,473,1841,14
115,473,1841,14
116,755,1737,14
117,565,1697,14
118,825,1842,14
119,1093,290,14
120,686,196,14
121,736,1292,14
122,716,946,15
123,601,446,15
