ID,WIDTH,HEIGHT,STACK_ID
0,606,2148,0
1,606,2148,0
2,606,2148,0
3,606,2148,0
4,606,2148,0
5,606,2148,0
6,1382,377,0
7,555,1949,0
8,555,1949,0
9,972,1128,0
10,972,1126,0
11,972,1142,0
12,443,1142,0
13,443,1142,0
14,443,1142,0
15,443,1142,0
16,543,2095,0
17,543,2095,0
18,398,778,0
19,398,778,0
20,826,1979,0
21,826,1979,0
22,1722,411,0
23,1922,453,0
24,822,1110,0
25,822,1110,0
26,822,1015,0
27,822,1015,0
28,833,1074,0
29,446,1380,0
30,446,1380,0
31,446,1380,0
32,446,1380,0
33,446,1380,0
34,446,1380,0
35,446,1380,0
36,446,1380,0
37,536,1232,0
38,446,1380,0
39,446,1380,0
40,1522,611,0
41,1522,611,0
42,940,507,1
43,830,1207,1
44,690,1863,1
45,591,1978,1
46,591,1978,1
47,348,588,1
48,348,588,1
49,348,588,1
50,508,1528,1
51,332,482,1
52,598,1528,1
53,598,1528,1
54,598,1528,1
55,598,1528,1
56,601,1218,1
57,601,1218,1
58,601,1528,1
59,601,1528,1
60,596,1208,1
61,596,1208,1
62,481,1420,1
63,481,1420,1
64,481,1420,1
65,654,1293,1
66,654,1303,1
67,654,1308,1
68,794,1313,1
69,794,1313,1
70,654,1333,1
71,1422,501,1
72,1422,501,1
73,854,2058,1
74,1419,394,1
75,1349,444,1
76,1874,424,1
77,934,1998,1
78,934,1998,1
79,259,1353,1
80,1722,553,1
81,809,1738,1
82,598,1528,1
83,488,1995,2
84,820,1586,2
85,764,1490,2
86,764,1490,2
87,784,1520,2
88,784,1520,2
89,314,580,2
90,314,580,2
91,383,1840,2
92,383,1840,2
93,403,1840,2
94,403,1840,2
95,390,1840,2
96,390,1840,2
97,398,1865,2
98,398,1865,2
99,398,1865,2
100,398,1865,2
101,840,647,2
102,730,1277,2
103,420,1360,2
104,420,1360,2
105,420,1360,2
106,420,1360,2
107,1117,966,2
108,1117,966,2
109,923,2023,2
110,526,1735,2
111,526,1735,2
112,526,1735,2
113,526,1735,2
114,526,1735,2
115,526,1735,2
116,720,1077,2
117,720,1077,2
118,489,500,2
119,489,500,2
120,481,1420,2
121,481,1420,2
122,481,1420,2
123,1082,1248,3
124,614,970,3
125,307,1208,3
126,307,1208,3
127,324,1420,3
128,324,1420,3
129,828,1057,3
130,938,1018,3
131,533,1786,3
132,533,1786,3
133,533,1786,3
134,533,1786,3
135,710,1046,3
136,488,1485,3
137,488,1485,3
138,488,1485,3
139,488,1485,3
140,383,1195,3
141,383,1195,3
142,488,1995,3
143,488,1995,3
144,488,1995,3
145,952,335,3
146,952,335,3
147,952,335,3
148,952,335,3
149,507,1742,3
150,507,1742,3
151,517,1730,3
152,517,1730,3
153,576,1510,3
154,576,1510,3
155,576,1510,3
156,576,1510,3
157,712,1367,3
158,515,810,3
159,515,810,3
160,515,1210,3
161,515,1210,3
162,923,903,3
163,917,2053,3
164,917,2053,3
165,453,1128,4
166,453,1128,4
167,453,1128,4
168,443,733,4
169,443,733,4
170,543,1033,4
171,543,1033,4
172,543,1033,4
173,543,1033,4
174,533,1038,4
175,533,1038,4
176,533,1038,4
177,533,1038,4
178,533,1038,4
179,533,1038,4
180,533,1038,4
181,533,1038,4
182,533,1038,4
183,543,2041,4
184,543,2041,4
185,530,826,4
186,530,1226,4
187,530,1226,4
188,942,446,4
189,942,446,4
190,953,2053,4
191,622,2088,4
192,964,281,4
193,964,281,4
194,888,335,4
195,584,290,4
196,584,290,4
197,584,1383,4
198,584,1383,4
199,566,281,4
200,568,281,4
201,568,281,4
202,568,1262,4
203,568,1262,4
204,952,335,4
205,618,924,5
206,618,924,5
207,558,1314,5
208,558,1314,5
209,710,700,5
210,640,710,5
211,553,973,5
212,553,973,5
213,503,1063,5
214,503,973,5
215,503,973,5
216,503,1063,5
217,503,1666,5
218,503,1666,5
219,503,1621,5
220,503,1621,5
221,503,1621,5
222,503,1621,5
223,503,1666,5
224,503,1666,5
225,389,980,5
226,389,980,5
227,761,1844,5
228,525,646,5
229,525,646,5
230,625,846,5
231,625,846,5
232,625,846,5
233,625,846,5
234,604,418,5
235,604,418,5
236,604,418,5
237,604,418,5
238,604,418,5
239,604,418,5
240,603,1526,5
241,603,1526,5
242,522,1758,5
243,533,1746,5
244,530,826,5
245,523,1700,6
246,523,1700,6
247,523,1700,6
248,523,1700,6
249,523,1700,6
250,523,1700,6
251,491,1700,6
252,491,1700,6
253,489,1128,6
254,489,1128,6
255,489,1128,6
256,489,1128,6
257,473,1080,6
258,473,1080,6
259,463,1080,6
260,463,1080,6
261,473,2007,6
262,473,2007,6
263,458,1314,6
264,458,1314,6
265,430,1458,6
266,430,1458,6
267,669,899,6
268,1220,1186,6
269,835,2096,6
270,725,1046,6
271,725,1046,6
272,525,1446,6
273,525,1446,6
274,525,1446,6
275,525,1446,6
276,525,1446,6
277,525,1446,6
278,526,2028,6
279,526,2028,6
280,497,2099,6
281,497,2099,6
282,496,2140,6
283,496,2140,6
284,793,2075,6
285,371,1098,7
286,361,973,7
287,361,973,7
288,522,1172,7
289,404,929,7
290,399,929,7
291,399,929,7
292,404,529,7
293,399,929,7
294,558,929,7
295,558,929,7
296,558,940,7
297,558,940,7
298,458,929,7
299,458,929,7
300,566,929,7
301,566,929,7
302,566,929,7
303,523,1700,7
304,523,1700,7
305,925,691,7
306,925,691,7
307,925,691,7
308,925,691,7
309,925,691,7
310,925,691,7
311,278,491,7
312,1083,1141,7
313,1118,1131,7
314,970,1036,7
315,970,1036,7
316,606,1752,7
317,606,1752,7
318,873,1915,7
319,625,1915,7
320,625,1915,7
321,625,1915,7
322,625,1915,7
323,430,1458,7
324,430,1458,7
325,213,2128,8
326,727,2038,8
327,456,2022,8
328,456,2022,8
329,511,1908,8
330,511,1908,8
331,511,1908,8
332,511,1908,8
333,511,1908,8
334,511,1908,8
335,557,1998,8
336,557,1908,8
337,557,1908,8
338,557,1998,8
339,428,583,8
340,371,1098,8
341,371,1098,8
342,371,1098,8
343,371,1098,8
344,371,1098,8
345,620,1041,8
346,360,740,8
347,230,1918,8
348,897,1293,8
349,892,1418,8
350,672,953,8
351,897,1283,8
352,897,1293,8
353,897,1293,8
354,897,1293,8
355,501,1112,8
356,501,1112,8
357,501,1112,8
358,501,1112,8
359,501,1112,8
360,501,1112,8
361,501,1112,8
362,501,1112,8
363,673,371,8
364,823,1915,8
365,371,1098,8
366,371,1098,8
367,329,779,9
368,329,1016,9
369,329,1016,9
370,329,779,9
371,329,779,9
372,533,1045,9
373,533,824,9
374,533,1000,9
375,533,779,9
376,533,1000,9
377,533,779,9
378,213,1308,9
379,727,1218,9
380,727,1218,9
381,213,1308,9
382,213,1308,9
383,631,1218,9
384,631,1218,9
385,727,2038,9
386,213,2128,9
387,213,2128,9
388,213,2128,9
389,523,2048,9
390,523,2048,9
391,773,2023,9
392,822,2023,9
393,722,911,9
394,625,911,9
395,625,911,9
396,360,740,9
397,1030,950,9
398,722,2111,9
399,722,2111,9
400,773,2108,9
401,1320,975,9
402,715,1918,9
403,813,2115,9
404,825,2115,9
405,825,2115,9
406,620,1041,9
407,620,1041,9
408,620,1041,9
409,513,1835,10
410,513,1835,10
411,513,1835,10
412,513,1835,10
413,513,1835,10
414,513,1835,10
415,513,1835,10
416,573,1260,10
417,573,1260,10
418,573,1260,10
419,573,1260,10
420,573,1680,10
421,573,1680,10
422,321,1000,10
423,321,779,10
424,321,1000,10
425,321,779,10
426,329,1016,10
427,329,1016,10
428,329,779,10
429,449,1540,10
430,449,1540,10
431,449,1540,10
432,251,469,10
433,312,648,10
434,485,915,10
435,485,915,10
436,717,1736,10
437,854,1154,10
438,1024,1154,10
439,520,1133,10
440,520,1133,10
441,520,1133,10
442,520,1133,10
443,520,1133,10
444,520,1133,10
445,520,1133,10
446,520,1133,10
447,523,2048,10
448,523,2048,10
449,478,1094,11
450,478,1803,11
451,478,1803,11
452,254,609,11
453,505,1703,11
454,505,1670,11
455,505,1670,11
456,505,1703,11
457,724,944,11
458,724,944,11
459,724,944,11
460,494,590,11
461,494,610,11
462,418,1044,11
463,418,1044,11
464,513,1835,11
465,513,1835,11
466,513,1835,11
467,513,1835,11
468,513,1835,11
469,418,1044,11
470,418,1044,11
471,513,1835,11
472,513,1835,11
473,513,1835,11
474,513,1835,11
475,513,1835,11
476,418,1044,11
477,418,1044,11
478,513,1835,11
479,513,1835,11
480,513,1835,11
481,513,1835,11
482,513,1835,11
483,704,1015,11
484,526,2010,11
485,526,2010,11
486,690,1210,11
487,700,1260,11
488,701,2058,11
489,701,2058,11
490,525,1041,11
491,525,1041,11
492,1122,941,11
493,822,2023,11
494,520,1133,11
495,520,1133,11
496,520,1133,11
497,520,1133,11
498,520,1133,11
499,520,1133,11
500,526,1540,11
501,526,1540,11
502,449,1540,11
503,661,1297,12
504,661,1297,12
505,661,1297,12
506,661,1297,12
507,473,977,12
508,473,977,12
509,473,1178,12
510,473,1178,12
511,473,1178,12
512,473,1178,12
513,473,1178,12
514,473,1178,12
515,421,1783,12
516,421,1783,12
517,421,1783,12
518,478,1094,12
519,478,1094,12
520,478,1094,12
521,478,1094,12
522,478,1094,12
523,525,1053,12
524,509,1045,12
525,509,1045,12
526,712,1146,12
527,712,1146,12
528,712,1146,12
529,712,1146,12
530,522,1210,12
531,522,1210,12
532,535,1220,12
533,535,1220,12
534,539,1220,12
535,539,1220,12
536,554,1212,12
537,554,1212,12
538,533,1220,12
539,533,1220,12
540,556,1214,12
541,556,1214,12
542,704,1015,12
543,473,839,13
544,473,839,13
545,473,1139,13
546,473,1139,13
547,473,1139,13
548,473,1139,13
549,473,1139,13
550,473,1139,13
551,568,1739,13
552,568,1739,13
553,723,1800,13
554,723,1800,13
555,681,1093,13
556,681,1093,13
557,682,1093,13
558,682,1093,13
559,661,1297,13
560,661,1297,13
561,661,1297,13
562,661,1297,13
563,734,1176,13
564,734,1176,13
565,734,1176,13
566,734,1176,13
567,549,1570,13
568,1354,1364,13
569,1354,1164,13
570,852,2241,13
571,1962,1183,13
572,378,259,13
573,368,274,13
574,364,264,13
575,454,284,13
576,525,1053,13
577,495,921,14
578,495,1122,14
579,495,1122,14
580,495,1122,14
581,495,1122,14
582,495,1122,14
583,495,1122,14
584,495,1122,14
585,495,1122,14
586,495,2043,14
587,495,2043,14
588,767,1122,14
589,767,1122,14
590,694,921,14
591,694,921,14
592,694,921,14
593,694,921,14
594,694,921,14
595,694,921,14
596,767,921,14
597,495,922,15
598,495,922,15
599,669,1522,15
600,669,921,15
601,669,1122,15
602,669,1122,15
603,669,1122,15
604,669,1122,15
605,759,979,15
606,469,798,15
607,395,1222,15
608,395,1222,15
609,395,1222,15
610,395,1222,15
611,395,1222,15
612,395,1222,15
613,704,1122,15
614,359,1265,15
615,359,1265,15
616,495,921,15
617,669,1522,15
618,505,669,16
619,505,679,16
620,505,679,16
621,710,1489,16
622,530,1614,16
623,667,778,16
624,395,878,16
625,395,878,16
626,495,2000,16
627,495,2000,16
628,695,921,16
629,695,921,16
630,769,921,16
631,495,921,16
632,495,921,16
633,495,922,16
634,495,922,16
635,669,1522,16
636,495,922,16
637,495,922,16
638,665,921,17
639,665,921,17
640,693,921,17
641,693,921,17
642,465,921,17
643,665,921,17
644,693,1121,17
645,693,1121,17
646,693,1121,17
647,693,1121,17
648,865,1421,17
649,865,1421,17
650,865,1421,17
651,865,1421,17
652,267,529,17
653,262,549,17
654,277,554,17
655,277,564,17
