ID,WIDTH,HEIGHT,STACK_ID
0,627,1810,0
1,345,1267,0
2,592,1267,0
3,802,1267,0
4,802,1267,0
5,802,1267,0
6,802,1267,0
7,508,1184,0
8,798,1184,0
9,798,1184,0
10,798,1184,0
11,667,2185,0
12,837,2017,0
13,1200,2017,0
14,837,2107,0
15,837,2107,0
16,837,2107,0
17,837,2107,0
18,837,2107,0
19,1200,2107,0
20,1200,2107,1
21,1054,1219,1
22,914,1619,1
23,914,1619,1
24,940,1619,1
25,940,1877,1
26,940,1877,1
27,963,1877,1
28,963,1877,1
29,1198,1396,1
30,1198,1486,1
31,1198,1486,1
32,1386,1486,1
33,1386,1486,1
34,835,398,1
35,904,398,1
36,904,398,1
37,1014,1508,1
38,1015,1598,1
39,866,1010,1
40,866,1010,1
41,866,1010,1
42,919,2210,1
43,724,1369,1
44,769,1873,1
45,769,1963,1
46,906,2087,1
47,906,2177,1
48,1064,2177,1
49,1064,2177,1
50,1064,2177,1
51,1248,1107,1
52,1300,1197,1
53,1300,1197,1
54,1300,1197,1
55,1300,1197,1
56,1300,1197,1
57,787,1123,1
58,1095,1136,1
59,1095,1136,1
60,1011,1680,1
61,1054,1129,1
62,1054,1219,1
63,894,1822,1
64,895,1822,1
65,895,1822,1
66,895,1822,1
67,929,1822,1
68,929,1822,1
69,1151,1822,1
70,1189,1890,1
71,1189,1980,1
72,1189,1980,1
73,919,2330,1
74,1151,1962,1
75,929,2052,1
76,929,2052,1
77,929,2052,1
78,929,2052,1
79,929,2052,1
80,929,2052,1
81,1151,2052,1
82,919,2210,1
83,919,2210,1
84,1144,1071,1
85,1144,1071,1
86,1178,1987,1
87,978,2077,1
88,978,2077,1
89,978,2077,1
90,1178,2077,1
91,1178,2077,1
92,823,2085,1
93,1368,2175,1
94,1338,1965,1
95,1338,2055,1
96,1406,2055,1
97,1406,2055,1
98,1025,910,1
99,1025,1000,1
100,1025,1000,1
101,1025,1000,1
102,800,1439,1
103,800,1439,1
104,800,1439,1
105,1121,696,1
106,1169,606,1
107,1169,696,1
108,1169,696,1
109,1169,696,1
110,1169,696,1
111,1169,696,1
112,1169,696,1
113,1169,696,1
114,1169,696,1
115,1057,2176,1
116,1057,2176,1
117,1331,2007,1
118,1331,2007,1
119,1331,2097,1
120,1331,2097,1
121,1331,2097,1
122,1331,2097,1
123,1143,1101,1
124,1264,1191,1
125,1144,1071,1
126,1047,910,1
127,1226,910,1
128,1226,910,1
129,1372,1877,1
130,1372,1877,1
131,1372,1877,1
132,1372,1877,1
133,1057,696,1
134,1057,696,1
135,1057,696,1
136,1057,696,1
137,1057,696,1
138,1057,696,1
139,1121,606,1
140,1121,696,1
141,1121,696,1
142,1121,696,1
143,1121,696,1
144,1121,696,1
145,1121,696,1
146,1121,696,1
147,1175,947,1
148,1176,871,1
149,1176,871,1
150,1176,871,1
151,1176,947,1
152,1176,947,1
153,1176,947,1
154,1280,1080,1
155,1281,1080,1
156,1281,1080,1
157,1010,1787,1
158,1010,1877,1
159,1010,1877,1
160,1463,1877,1
161,1463,1877,1
162,1463,1877,1
163,1016,897,1
164,1085,807,1
165,1085,897,1
166,1047,910,1
167,1047,910,1
168,1197,2077,1
169,1197,2077,1
170,1258,2027,1
171,1258,2027,1
172,1258,2027,1
173,1038,932,1
174,1053,918,1
175,1053,932,1
176,1059,589,1
177,1066,932,1
178,1066,1008,1
179,1104,932,1
180,1104,932,1
181,1067,860,1
182,1067,860,1
183,1067,860,1
184,1175,781,1
185,1175,871,1
186,1175,871,1
187,1175,947,1
188,1175,947,1
189,1026,1730,1
190,1047,1131,1
191,1047,1131,1
192,1047,1131,1
193,834,1669,1
194,834,1669,1
195,834,1669,1
196,847,1669,1
197,847,1669,1
198,847,1669,1
199,1131,2197,1
200,1131,2197,1
201,1002,2077,1
202,1002,2077,1
203,1004,2077,1
204,1004,2077,1
205,1197,2077,1
206,1197,2077,1
