ID,BIN,X,Y,WIDTH,HEIGHT
0,0,2159,2893,2,3
1,0,4651,2962,8,4
2,0,5585,3015,2,3
3,1,5087,2742,1,2
4,2,4753,1493,3,3
5,3,2697,3159,3,5
6,3,4868,1483,3,3
7,3,5248,1951,1,3
8,4,5653,2013,3,5
9,5,2352,2368,15,7
10,5,3882,347,2,4
11,6,2546,2213,2,4
12,7,94,2925,2,3
13,7,1291,3127,10,6
14,7,1349,357,7,4
15,7,4181,2438,1,3
16,8,3918,96,2,2
17,9,3829,1786,2,4
18,10,1066,1562,15,10
19,12,156,2771,1,2
20,14,1877,2441,1,2
21,15,1359,1879,5,6
22,15,4798,2687,1,3
23,17,184,2326,5,4
24,17,1673,1796,9,1
25,17,3018,1795,4,1
26,17,3048,2212,2,3
27,18,3350,932,1,3
28,19,2162,414,1,2
29,19,2399,1964,2,3
30,20,3907,2873,1,1
31,20,5247,305,2,2
32,21,3690,2942,7,4
33,22,882,105,3,4
34,22,3627,1253,3,3
35,22,3779,2132,1,3
36,22,4056,2023,3,2
37,24,4753,2952,2,2
38,26,5496,2331,4,4
39,27,2497,1108,3,3
40,27,2718,148,1,2
41,27,4956,2401,3,3
42,28,3153,2934,1,3
43,30,1826,62,1,2
44,30,2691,224,1,2
45,30,4416,988,1,4
46,31,4407,862,1,2
47,33,610,2128,5,4
48,33,1997,1620,2,4
49,34,3920,2629,1,3
50,34,4092,2956,2,3
51,34,5463,329,2,4
52,36,1858,444,3,5
53,36,3181,129,2,1
54,36,4911,1347,1,4
55,37,958,20,1,2
56,38,692,919,2,2
57,38,1251,2703,1,1
58,38,1825,2980,1,3
59,39,552,2561,1,4
60,39,2075,2534,1,2
61,39,4910,740,2,3
62,41,1583,95,1,2
63,42,179,92,1,2
64,42,205,92,1,2
65,42,2032,2205,2,2
66,42,2065,2205,2,3
67,43,3232,117,1,2
68,45,2952,524,5,5
69,46,5291,1904,2,4
70,47,394,2914,3,3
71,47,4065,2310,1,2
72,47,4784,2921,9,4
73,47,4980,3174,1,2
74,47,5770,3164,2,3
75,48,293,1381,10,9
76,48,2155,3152,5,3
77,48,3157,1282,5,4
78,48,4901,3185,2,2
79,49,1061,3166,1,2
80,49,1095,1952,3,4
81,49,2833,2860,4,3
82,49,5420,2918,1,2
83,50,709,3188,2,2
84,50,2713,2637,2,1
85,50,3864,3172,3,2
86,51,274,2948,2,2
87,51,3395,3186,1,2
88,53,195,3171,5,3
89,53,2263,3179,11,4
90,53,3332,3192,2,2
91,53,3421,1309,2,2
92,53,3645,2896,9,8
93,53,4159,1565,6,5
94,53,4460,3196,6,3
95,54,255,3166,2,1
96,54,2362,2835,1,3
97,54,4316,1562,4,3
98,54,5554,3188,3,3
99,55,484,2044,3,3
100,55,1223,2053,2,3
101,55,3775,3189,2,2
102,55,4456,1170,4,4
103,56,1143,691,8,5
104,56,3776,3161,2,2
