ID,BIN,X,Y,WIDTH,HEIGHT
0,0,81,1054,7,5
1,0,2985,46,1,2
2,0,4265,790,2,3
3,1,5749,3184,15,5
4,3,690,405,3,4
5,3,3842,2739,3,4
6,4,860,905,8,3
7,4,5874,3184,2,2
8,5,532,3181,6,3
9,5,2350,3180,2,2
10,6,1065,85,4,6
11,6,2308,2196,1,2
12,7,1116,3198,3,3
13,7,4969,932,2,2
14,8,605,3199,2,2
15,8,5421,3193,2,2
16,9,1371,2509,1,3
17,11,1949,3196,3,2
18,12,953,2953,2,4
19,12,1873,3191,10,4
20,13,4031,1579,2,3
21,14,3258,3183,4,3
22,15,146,3054,4,4
23,15,1402,3184,4,3
24,15,2423,2962,4,4
25,16,262,3007,2,3
26,16,2311,104,4,6
27,16,3328,3190,3,2
28,18,1188,3182,11,4
29,18,2787,2822,1,2
30,18,5246,1284,5,3
31,18,5256,1284,4,3
32,19,1281,3191,9,1
33,20,4436,1727,1,2
34,21,1867,2946,10,2
35,21,4932,3186,2,2
36,22,2926,2107,1,1
37,22,5925,2480,1,1
38,22,721,1036,1,3
39,23,4322,2671,12,5
40,23,4963,3194,7,3
41,23,4976,3194,2,2
42,24,5568,251,2,1
43,24,5636,37,1,1
44,24,2809,2621,4,5
45,25,4072,822,1,2
46,25,4069,612,1,1
47,25,350,1948,1,1
48,25,4054,2317,2,1
49,26,2346,2056,1,1
50,26,4723,1376,1,3
51,27,3706,1543,10,5
52,28,3418,1267,1,1
53,28,1117,2650,5,4
54,28,4957,1221,5,5
55,29,1347,1339,1,1
56,29,2035,1014,1,2
57,29,2816,345,3,4
58,30,1401,1082,1,1
59,30,2018,2660,1,3
60,31,1819,889,7,4
61,32,5746,732,1,1
62,32,703,1111,2,4
63,32,3622,1028,1,2
64,33,5835,2508,1,1
65,33,633,3204,7,3
66,33,2209,577,1,2
67,34,4363,152,1,1
68,34,4195,604,1,1
69,34,504,167,1,1
70,34,1358,2919,11,5
71,34,2010,3203,2,2
72,35,5255,222,1,1
73,35,152,3173,4,2
74,36,2075,844,1,2
75,37,2757,3167,1,1
76,37,891,412,2,3
77,37,2732,2650,2,4
78,37,5154,390,3,3
79,38,2562,3117,1,1
80,38,1367,1001,1,1
81,38,4700,3042,1,1
82,38,2580,402,3,3
83,38,5439,261,3,4
84,39,285,2355,1,1
85,39,822,3205,4,3
86,39,2093,175,3,4
87,39,3534,3199,2,2
88,40,5507,3112,1,1
89,40,5904,301,1,1
90,40,2332,644,1,1
91,40,1085,954,3,4
92,40,2364,637,3,4
93,41,3063,1327,1,1
94,41,545,2508,10,5
95,41,1231,592,3,4
96,41,1998,1381,1,2
97,41,2584,521,4,4
98,41,3628,3201,5,3
99,42,4325,9,1,2
100,44,4068,752,5,6
101,44,4060,769,2,2
102,44,5637,1963,1,2
103,45,311,3148,2,3
104,46,93,3080,1,2
105,46,254,3026,2,2
106,46,2209,2722,2,2
107,47,3215,2680,3,4
108,48,4175,2221,2,3
109,49,59,2976,2,3
110,49,343,3097,16,21
111,49,1741,2944,1,2
112,49,4807,2904,5,3
113,51,4591,1352,16,5
114,52,3061,3181,4,3
115,54,475,2246,13,5
116,54,2637,848,2,3
117,54,3172,1037,2,2
118,56,5092,2074,4,5
119,58,2938,2207,1,2
120,58,4856,2374,2,4
121,58,5644,3199,3,1
122,58,5825,522,2,2
123,59,3434,2469,2,1
124,59,5353,2199,3,3
125,60,329,3196,7,4
126,60,1256,2708,2,3
127,61,1875,1913,1,2
128,62,2913,3184,2,1
129,63,314,730,1,2
130,64,749,1078,2,3
131,64,1815,3063,10,4
132,64,4327,1085,2,4
133,66,5056,1695,3,4
134,68,77,125,2,2
135,68,145,123,3,2
136,68,442,1837,1,2
137,69,1773,48,1,2
138,69,3374,3201,5,1
139,70,749,3200,9,1
140,70,1845,3190,3,3
141,70,2818,1091,3,3
142,71,1852,832,1,2
143,72,999,2732,3,4
144,73,2285,3095,7,5
145,73,5418,416,1,3
146,75,224,1508,1,2
147,75,192,1950,1,2
148,75,284,1473,1,2
149,75,512,1600,1,2
150,75,4313,747,2,2
151,75,4301,783,3,5
152,76,726,1318,1,2
153,76,2511,412,5,6
154,76,3794,2214,4,1
155,77,5898,1704,1,2
156,78,1941,1816,1,4
157,78,5389,1636,2,4
158,79,815,2693,2,3
159,79,887,3188,2,2
160,79,2748,2304,2,1
161,80,801,3193,6,2
162,82,1632,720,3,5
163,82,2846,2124,3,5
164,82,3829,1419,2,4
165,83,738,2522,1,3
166,83,1064,792,6,6
167,83,4745,3047,8,4
168,84,4235,3198,8,2
169,85,2967,690,1,2
170,85,4417,2536,1,3
171,86,4189,1507,2,4
172,88,295,2906,1,3
173,88,2580,2777,1,2
174,89,1015,1459,1,1
175,89,5491,3140,1,1
176,89,795,929,1,1
177,89,5746,117,3,4
178,90,5693,1839,1,1
179,90,88,1006,1,1
180,90,5666,1852,1,1
181,90,5626,1934,1,1
182,90,5633,1844,1,1
183,90,5559,1843,1,1
184,90,5694,1875,1,1
185,90,5646,1836,1,1
186,91,1636,1723,4,6
187,92,5529,1393,1,1
188,92,5632,1973,1,1
189,92,4036,2684,1,1
190,92,5672,850,1,1
191,92,1734,2472,1,3
192,92,3138,3195,3,2
193,92,3437,3201,3,1
194,93,989,2710,1,1
195,93,2542,1130,1,1
196,93,5699,1662,1,1
197,93,2569,1117,2,3
198,94,197,2179,1,1
199,94,118,2053,1,1
200,95,3020,3198,11,4
201,95,4488,3194,2,2
202,96,410,922,2,1
203,96,3925,585,2,2
204,97,843,2893,1,1
205,97,230,1439,3,4
206,98,1441,723,1,1
