ID,WIDTH,HEIGHT,STACK_ID
0,588,893,0
1,588,893,0
2,507,1612,0
3,507,1612,0
4,507,1612,0
5,507,1612,0
6,507,1612,0
7,507,1612,0
8,300,1008,0
9,300,1008,0
10,593,1008,0
11,593,1008,0
12,593,1008,0
13,593,1008,0
14,593,1008,0
15,593,1008,0
16,350,908,0
17,350,908,0
18,403,718,0
19,741,886,0
20,741,886,0
21,798,838,0
22,391,709,1
23,481,799,1
24,481,799,1
25,564,1163,1
26,558,2172,1
27,558,2172,1
28,724,1982,1
29,358,743,1
30,358,743,1
31,353,304,1
32,353,304,1
33,588,893,1
34,588,893,1
35,588,893,1
36,588,893,1
37,545,1572,1
38,545,1572,1
39,545,1572,1
40,545,1572,1
41,479,1596,1
42,479,1596,1
43,570,1641,1
44,498,1087,2
45,514,695,2
46,404,735,2
47,590,1896,2
48,563,1889,2
49,297,1889,2
50,594,994,2
51,433,714,2
52,433,714,2
53,623,849,2
54,574,934,2
55,1598,577,2
56,489,1311,2
57,489,1311,2
58,627,1380,2
59,394,394,2
60,576,1525,2
61,596,625,2
62,440,1108,2
63,440,1108,2
64,450,828,2
65,450,828,2
66,452,723,3
67,452,723,3
68,535,1448,3
69,535,1448,3
70,558,1730,3
71,440,1031,3
72,440,1031,3
73,441,1031,3
74,314,593,3
75,314,593,3
76,314,593,3
77,498,1087,3
78,498,1087,3
79,498,887,3
80,498,887,3
81,484,780,3
82,484,580,3
83,498,1087,3
84,498,1087,3
85,498,1087,3
86,498,1087,3
87,498,1087,3
88,731,1521,4
89,731,1521,4
90,509,1477,4
91,478,1243,4
92,478,1243,4
93,538,309,4
94,538,309,4
95,514,645,4
96,554,535,4
97,284,430,4
98,980,1100,4
99,574,520,4
100,548,1130,4
101,548,1130,4
102,700,1950,4
103,654,1734,4
104,452,723,4
105,452,723,4
106,452,723,4
107,452,723,4
108,452,723,4
109,452,723,4
110,470,1074,5
111,470,1074,5
112,398,738,5
113,605,1207,5
114,605,1207,5
115,605,1207,5
116,605,1207,5
117,386,820,5
118,386,820,5
119,391,820,5
120,391,820,5
121,736,1009,5
122,946,1677,5
123,946,1677,5
124,946,1677,5
125,946,1677,5
126,461,997,5
127,461,997,5
128,461,997,5
129,461,997,5
130,731,1521,5
131,731,1521,5
132,413,538,6
133,1304,358,6
134,638,1574,6
135,353,1445,6
136,353,1445,6
137,694,1405,6
138,694,1405,6
139,684,1405,6
140,704,1405,6
141,664,1375,6
142,543,1329,6
143,543,1329,6
144,1084,280,6
145,1084,280,6
146,470,1074,6
147,470,1074,6
148,470,1074,6
149,470,1074,6
150,470,1074,6
151,470,1074,6
152,470,1074,6
153,470,1074,6
154,350,458,7
155,633,1013,7
156,498,1285,7
157,498,1285,7
158,496,1168,7
159,496,1168,7
160,497,1163,7
161,497,1163,7
162,348,803,7
163,348,803,7
164,360,800,7
165,360,800,7
166,598,1585,7
167,598,1585,7
168,784,1980,7
169,465,1148,7
170,465,1148,7
171,388,980,7
172,388,980,7
173,413,548,7
174,413,548,7
175,413,538,7
176,372,755,8
177,372,755,8
178,372,755,8
179,1183,288,8
180,706,362,8
181,833,2174,8
182,726,1016,8
183,648,1408,8
184,648,1408,8
185,645,1403,8
186,645,1403,8
187,375,1178,8
188,375,1178,8
189,375,1178,8
190,375,1178,8
191,420,1173,8
192,420,1173,8
193,420,1173,8
194,420,1173,8
195,298,828,8
196,298,828,8
197,350,458,8
198,595,1465,9
199,595,1465,9
200,595,1465,9
201,595,1465,9
202,595,1465,9
203,595,1465,9
204,595,1465,9
205,485,1465,9
206,485,1465,9
207,485,1465,9
208,485,1465,9
209,485,1465,9
210,485,1465,9
211,413,1465,9
212,413,1465,9
213,413,1465,9
214,413,1465,9
215,448,1105,9
216,448,1105,9
217,447,755,9
218,447,755,9
219,372,755,9
220,499,888,10
221,499,888,10
222,499,888,10
223,499,888,10
224,488,728,10
225,464,1493,10
226,464,1493,10
227,386,1493,10
228,386,1493,10
229,386,1493,10
230,386,1493,10
231,673,1123,10
232,675,2240,10
233,545,2225,10
234,545,2225,10
235,495,1885,10
236,495,1885,10
237,413,1547,10
238,413,1547,10
239,413,1547,10
240,413,1547,10
241,595,1465,10
242,650,1215,11
243,650,1215,11
244,920,1210,11
245,901,1210,11
246,901,1210,11
247,901,535,11
248,901,535,11
249,650,530,11
250,650,530,11
251,838,453,11
252,667,1160,11
253,667,1160,11
254,377,1049,11
255,377,1049,11
256,377,1049,11
257,377,1049,11
