ID,BIN,X,Y,WIDTH,HEIGHT
0,1,2539,3069,2,3
1,1,2825,2404,3,1
2,1,3158,1793,2,4
3,2,5912,1866,1,2
4,3,1292,1031,1,3
5,4,693,740,4,3
6,5,4239,667,9,7
7,5,5681,965,3,2
8,6,723,20,2,2
9,6,1211,2707,1,2
10,7,5340,147,4,4
11,7,5760,974,1,3
12,9,1974,270,1,2
13,9,5450,2840,6,2
14,10,336,445,1,2
15,10,507,1276,3,4
16,10,2204,444,3,5
17,10,5802,1591,4,3
18,11,3541,58,1,2
19,11,5071,1592,10,4
20,11,5441,1592,3,3
21,12,448,1884,1,2
22,12,2133,249,10,6
23,12,4501,232,4,4
24,13,3897,1165,1,2
25,13,3998,1456,1,2
26,14,4234,2575,15,6
27,15,1971,676,2,3
28,16,2628,2008,3,4
29,17,1332,568,3,3
30,18,1618,3054,2,3
31,18,3876,48,11,7
32,19,167,21,3,3
33,19,454,1476,1,2
34,19,816,1661,1,2
35,19,5252,627,3,4
36,20,4387,2196,7,8
37,20,4986,2894,2,3
38,20,5916,2965,1,2
39,22,2296,1096,2,3
40,23,2541,553,2,2
41,24,2562,559,17,6
42,24,4555,152,3,4
43,24,4687,422,2,2
44,25,792,550,2,1
45,25,4716,2961,10,6
46,26,3109,302,10,5
47,27,2893,2161,1,2
48,27,5551,2656,12,6
49,29,3117,2520,5,5
50,29,3382,1870,2,3
51,30,3627,1260,4,4
52,31,5005,2409,1,2
53,32,863,3108,3,3
54,32,3179,3079,1,2
55,33,5400,1653,7,5
56,34,23,1260,2,3
57,34,2866,77,3,4
58,34,2851,85,1,2
59,34,2985,3080,3,2
60,34,3522,3181,3,2
61,34,3650,507,1,2
62,34,4660,522,1,2
63,34,5255,3180,1,2
64,35,2316,1056,1,2
65,35,2979,595,2,2
66,36,4597,2337,2,3
67,38,2639,749,1,2
68,38,3888,277,14,8
69,38,5401,3182,1,1
70,39,261,2810,3,5
71,39,255,2812,2,2
72,39,414,340,3,3
73,39,5256,761,7,5
74,39,5592,3092,1,3
75,39,5651,1650,1,2
76,40,5921,2439,2,2
77,41,200,2159,1,2
78,41,283,1686,2,2
79,41,1561,278,2,3
80,41,1566,282,3,3
81,42,877,324,5,5
82,42,2706,124,1,2
83,42,2909,2290,1,2
84,42,4333,753,1,2
85,42,4564,2366,1,2
86,43,1824,2607,4,3
87,43,3201,1699,1,3
88,44,2600,27,2,2
89,44,2799,2891,7,5
90,44,4679,2430,6,5
91,45,162,2830,3,1
92,45,287,1589,1,2
93,45,2321,1353,11,10
94,45,4475,2927,1,3
95,45,4775,235,8,6
96,45,5265,313,2,3
97,46,4463,1903,1,2
98,46,5429,2438,1,2
99,47,4283,3182,2,2
100,47,4416,2280,1,2
101,49,2156,61,2,3
102,49,2956,3124,4,3
103,49,3127,2409,18,6
104,50,4821,1605,3,4
105,51,174,2654,2,2
106,51,312,426,1,2
107,51,419,1439,1,2
108,51,630,109,1,2
109,51,1620,665,2,2
110,52,1979,2675,2,3
111,52,4298,22,1,2
112,54,1578,117,1,2
113,54,3756,1851,5,5
114,55,134,1104,1,2
115,57,1460,92,11,5
116,57,4958,758,3,3
117,58,1244,59,1,2
118,58,2765,78,5,5
119,59,1792,112,5,6
120,60,1168,417,2,2
121,60,5618,828,1,2
122,61,8,540,1,2
123,61,2807,2049,2,2
124,61,4175,2637,3,3
125,61,5721,2673,1,2
126,62,928,723,2,3
127,62,1304,226,5,6
128,62,2205,1114,1,2
129,62,4510,3154,5,6
130,63,263,2293,1,2
131,64,839,3184,2,1
132,64,1661,168,5,5
133,65,3284,2016,5,4
134,65,4238,1365,1,2
135,65,5900,123,1,2
136,66,2261,3182,1,2
137,66,2464,849,2,3
138,66,3888,294,5,5
139,67,134,590,5,4
140,67,276,594,5,4
141,69,2402,2436,1,2
142,70,3747,381,1,2
143,72,1451,1195,4,4
144,73,449,222,4,5
145,74,2678,166,2,3
146,75,1353,918,3,4
147,76,2725,2218,1,2
148,77,2131,172,2,3
149,77,3298,869,2,3
150,77,4976,59,4,4
151,78,2568,258,5,5
152,78,4180,2829,1,2
153,79,1299,160,3,4
154,79,2961,3045,11,4
155,80,696,157,2,4
156,80,4312,1975,3,4
157,80,5847,2013,2,1
158,81,858,332,1,1
159,81,4571,712,6,4
160,82,741,1104,3,4
161,83,3076,1509,2,4
162,85,507,445,3,3
163,85,2422,2839,4,4
164,86,2395,2789,2,2
165,86,4697,3101,6,4
166,86,5742,3206,2,1
167,87,3620,3042,3,4
168,88,370,2853,2,3
169,88,1446,3111,9,5
170,89,3901,2880,2,3
171,89,5919,202,3,5
172,90,628,3087,1,2
173,90,1537,2159,3,5
174,90,5098,2863,1,2
175,90,5369,2456,7,5
176,91,1247,2878,2,1
177,91,2644,262,2,4
178,91,5350,59,13,6
179,92,2624,243,4,2
180,92,2622,246,7,6
181,92,4191,3074,4,4
182,93,1027,2486,2,3
183,93,1321,2930,2,2
184,93,1667,3088,2,3
185,93,4054,2810,2,3
186,94,1736,179,5,6
187,95,2670,1061,2,3
188,95,4706,111,2,1
189,96,752,2878,2,1
190,96,1046,1986,2,4
191,96,1030,2814,1,2
192,96,1844,2686,3,5
193,96,4491,1631,6,4
194,96,5529,857,2,2
195,97,2406,2653,2,4
196,97,4998,235,3,4
197,97,4998,235,3,4
198,97,5238,3144,4,4
199,97,5580,1057,17,11
200,98,109,2087,1,3
201,99,3341,1799,4,4
202,99,5027,616,3,4
