ID,BIN,X,Y,WIDTH,HEIGHT
0,1,4310,2679,1,1
1,1,5651,1539,3,4
2,1,5513,1123,1,1
3,2,3214,80,3,2
4,2,5820,2785,1,1
5,2,5427,1851,1,1
6,2,4844,41,1,1
7,2,1524,1646,1,1
8,2,5011,52,1,1
9,2,5123,3106,1,1
10,4,1064,2383,6,4
11,4,5911,2826,2,1
12,4,5199,2469,1,1
13,4,5753,2904,1,1
14,4,264,1972,1,1
15,4,5722,950,1,1
16,5,1675,2933,3,1
17,5,261,1136,4,5
18,5,5644,2831,6,4
19,5,1365,444,1,1
20,5,1658,2914,1,1
21,5,1509,3031,1,1
22,7,3784,1137,2,2
23,7,4934,2311,3,3
24,8,971,59,1,1
25,8,1202,2791,1,1
26,8,3221,622,1,1
27,8,5274,292,1,1
28,8,1231,1868,1,1
29,8,5070,1336,1,1
30,8,3226,608,1,1
31,8,2617,2505,1,1
32,10,4869,469,2,2
33,10,2210,2618,4,3
34,10,158,572,1,1
35,10,3003,1272,1,1
36,10,3784,2804,1,1
37,10,1172,131,1,1
38,10,1319,2335,1,1
39,10,2901,1221,1,2
40,12,5054,1,1,3
41,12,5253,2453,1,1
42,12,1076,393,1,1
43,12,4351,2702,1,1
44,12,5056,0,1,1
45,12,4464,2162,1,1
46,14,616,1886,2,2
47,15,382,1558,1,2
48,17,3861,355,19,13
49,18,2366,1505,8,8
50,19,4688,1326,12,10
51,20,3036,2454,9,9
52,20,5361,948,1,3
53,21,3651,82,3,4
54,22,5352,1832,2,3
55,23,670,224,2,3
56,24,386,269,11,7
57,25,674,2439,48,11
58,25,1826,2353,1,3
59,26,888,2738,1,3
60,26,1703,1853,1,4
61,26,2012,792,2,3
62,26,2456,2878,21,13
63,26,3008,1051,5,5
64,26,5171,2496,1,3
65,27,3757,2458,5,5
66,27,3905,296,5,4
67,28,1589,3157,4,4
68,28,5540,40,14,11
69,29,128,144,9,8
70,29,1766,3060,1,3
71,30,1406,142,15,14
72,30,2079,967,1,3
73,32,2162,2376,2,3
74,32,2749,1564,4,3
75,33,317,92,7,7
76,34,2338,2792,4,3
77,34,2894,278,20,8
78,34,4265,898,1,3
79,34,5780,474,22,12
80,35,1016,1952,2,7
81,35,1998,3207,3,2
82,35,3379,2333,12,8
83,35,3852,1064,3,6
84,36,570,2536,1,4
85,36,4837,2745,20,10
86,38,4056,2698,1,1
87,39,4298,2944,1,2
88,39,4769,370,2,2
89,39,4795,361,1,1
90,41,2743,2387,5,6
91,41,5515,2038,4,4
92,42,85,1686,11,11
93,43,3512,2075,1,3
94,44,4446,2282,12,8
95,45,177,879,4,4
96,46,4890,915,2,3
97,47,11,2738,7,4
98,47,3441,1404,1,1
99,48,2071,2637,1,3
100,48,3493,2621,1,2
101,48,3911,2512,2,3
102,49,1244,409,4,3
103,50,2559,751,2,2
104,50,3198,3151,3,2
105,50,3677,443,1,2
106,50,5768,3154,2,2
107,51,552,1057,1,2
108,51,3121,2821,4,3
109,52,2763,1441,1,1
110,53,3682,60,3,2
111,54,445,1589,1,3
112,54,2716,2904,3,2
113,54,4872,223,1,2
114,55,276,521,3,4
115,55,881,2956,1,1
116,55,4252,2457,2,2
117,56,1100,1686,6,5
118,56,3637,429,2,2
119,56,4152,1686,2,2
120,57,946,2745,2,2
121,57,3272,1319,1,2
122,57,4382,794,3,2
123,58,2827,1855,5,4
124,58,4671,2984,2,3
125,59,1908,143,3,1
126,59,4671,1144,1,1
127,60,3201,3200,3,3
128,60,4963,2045,1,1
129,61,2698,1092,1,1
130,61,3965,1085,2,1
131,61,5110,2573,1,1
132,62,2784,236,1,1
133,62,4030,609,2,3
134,62,4271,595,1,2
135,64,5622,1119,1,1
136,65,3490,2904,1,3
137,66,511,1487,2,4
138,66,5906,2271,6,4
139,67,1225,1162,3,4
140,67,3409,1063,2,2
141,68,444,2887,3,2
142,68,3974,3060,1,1
143,69,3135,1,3,2
144,69,3335,1646,2,4
145,70,1578,2788,1,2
146,71,386,1449,2,4
147,71,2466,1455,4,3
148,71,3156,1840,1,2
149,72,5010,611,5,4
150,73,82,408,2,2
151,73,5168,1408,5,3
152,74,765,2671,5,3
153,74,4074,1840,1,2
154,76,818,562,1,1
155,76,789,559,1,2
156,76,5116,1404,5,3
157,77,3691,1270,6,3
158,78,156,2477,1,1
159,80,4908,1784,1,2
160,80,5239,1129,1,1
161,82,2182,1724,1,2
162,83,981,3172,1,2
163,83,2109,2504,5,3
164,83,3128,1850,2,3
165,83,3998,2511,1,2
166,83,4005,2511,1,1
167,84,425,2504,2,2
168,84,807,2495,3,2
169,84,984,2503,2,2
170,84,2147,2624,4,3
171,84,5030,2495,3,2
172,85,2040,3119,2,3
173,85,3603,2682,1,3
174,86,128,2377,2,3
175,86,1217,2650,1,2
176,86,4687,1143,1,1
177,86,5326,2649,1,1
178,87,5586,2983,2,3
179,88,660,477,3,2
180,88,1856,1707,1,1
181,88,3227,2408,1,2
182,88,3846,2613,3,2
183,88,3842,2608,3,2
184,88,4940,1762,1,2
185,89,192,2155,3,4
186,90,2135,252,2,3
187,90,4280,1584,3,2
188,91,1134,46,4,3
189,91,3282,1708,3,3
190,92,3504,2803,5,2
191,92,5734,404,1,2
192,93,5846,1680,2,3
193,94,1794,484,2,2
194,94,2921,417,4,2
195,94,2902,408,1,1
196,94,2972,410,4,2
197,96,3545,311,2,3
198,97,729,52,1,1
199,97,5749,787,1,2
200,98,2516,1845,4,2
201,98,5062,378,2,2
202,99,1252,828,2,2
203,99,1726,1022,4,2
204,99,1930,1679,2,2
