ID,BIN,X,Y,WIDTH,HEIGHT
0,0,2150,3034,2,1
1,0,4711,1319,2,1
2,0,5692,2047,1,1
3,0,4767,890,1,1
4,0,2214,1922,1,1
5,1,4836,1643,1,1
6,1,3364,196,1,1
7,1,1995,28,1,1
8,1,670,2787,1,1
9,1,109,3091,1,1
10,1,1699,49,1,1
11,1,926,1962,1,1
12,2,4632,2727,1,1
13,2,2791,2481,1,1
14,3,1402,1708,1,1
15,3,1713,426,2,2
16,4,2500,3132,1,1
17,4,644,2584,1,1
18,4,1665,2882,1,1
19,4,640,1932,1,1
20,6,2789,2681,1,1
21,6,5651,221,1,1
22,7,1909,249,2,1
23,7,2712,113,1,1
24,7,763,2750,1,1
25,7,5409,542,1,1
26,8,866,2313,1,1
27,8,936,2396,1,1
28,9,4745,1447,1,1
29,9,4705,1411,1,1
30,9,3365,2846,1,1
31,9,282,123,1,1
32,11,590,131,1,1
33,11,847,267,1,1
34,11,3625,1425,7,1
35,11,2552,1425,4,1
36,11,2783,1425,6,1
37,11,2692,3035,2,1
38,12,3325,1425,4,1
39,12,5725,2391,10,8
40,12,5435,1425,5,1
41,12,5470,1425,7,1
42,12,5413,1425,6,1
43,12,5451,1425,8,1
44,12,5397,1425,3,1
45,13,3714,1425,8,1
46,13,3669,1425,6,2
47,13,3625,1425,7,1
48,13,2550,1425,7,1
49,14,70,828,1,1
50,14,2141,685,2,3
51,15,149,1559,1,1
52,15,2916,3087,1,1
53,15,3125,855,1,1
54,15,296,954,1,1
55,15,4091,368,1,1
56,16,4541,483,1,1
57,16,849,773,1,1
58,16,2628,951,1,1
59,16,1755,1849,3,4
60,18,3410,879,1,1
61,18,457,2353,1,1
62,18,68,1162,3,4
63,19,141,2800,1,1
64,19,5213,1393,1,1
65,19,69,1221,1,1
66,19,1761,2067,1,2
67,20,5427,1370,1,1
68,20,1625,84,1,1
69,20,5814,653,2,1
70,20,5649,1200,2,1
71,20,5621,1011,6,4
72,20,1512,905,1,1
73,20,5815,662,2,1
74,21,59,682,1,1
75,21,2726,870,1,1
76,21,23,1093,1,1
77,21,5653,2893,1,1
78,21,848,2895,1,1
79,21,28,880,1,1
80,21,110,1213,4,3
81,21,197,1744,1,1
82,22,5872,2309,1,1
83,22,288,2124,1,1
84,23,5941,279,1,1
85,24,201,1771,2,3
86,24,3728,1240,3,5
87,24,4798,363,1,3
88,25,2447,299,3,4
89,26,762,2390,2,3
90,26,5865,2669,1,2
91,27,5249,1147,4,3
92,28,2661,2599,2,3
93,29,3329,836,2,3
94,29,4126,2642,3,3
95,29,4858,80,1,2
96,30,1147,2916,2,4
97,30,5823,74,3,3
98,31,908,128,1,2
99,32,581,48,3,4
100,32,2113,2794,1,2
101,32,2951,1975,3,2
102,33,2896,3174,1,2
103,33,3923,563,3,4
104,35,4120,2981,1,2
105,35,5804,330,2,3
106,36,336,1450,1,1
107,36,4634,1179,1,1
108,36,3482,1866,2,2
109,36,3953,1632,1,1
110,36,3093,254,1,1
111,36,356,2423,1,1
112,36,1173,1515,2,3
113,36,1915,2909,2,1
114,37,1672,558,1,1
115,37,5816,143,1,1
116,37,4888,2435,1,1
117,37,310,1080,1,1
118,37,2864,209,2,1
119,38,1857,1279,1,1
120,38,2150,1247,1,1
121,38,2972,108,1,1
122,38,2066,23,1,1
123,38,3869,692,1,1
124,38,5438,71,1,2
125,39,1348,71,1,1
126,39,2318,1364,1,1
127,39,117,1606,1,1
128,39,1544,2425,3,5
129,39,4382,2698,2,3
130,39,5363,1036,9,5
131,39,5393,3173,2,2
132,40,5906,1601,1,1
133,40,2787,353,1,1
134,40,4419,2815,5,3
135,42,2435,633,2,1
136,42,232,2102,1,1
137,42,5822,626,1,1
138,42,3377,254,1,1
139,42,1393,753,1,1
140,42,2118,2568,2,3
141,43,2252,1382,1,1
142,43,2745,1803,2,1
143,43,2753,1829,1,1
144,43,342,1457,1,1
145,43,4850,2269,1,1
146,43,2732,1808,1,1
147,43,2503,1605,6,4
148,43,4153,412,3,4
149,45,4718,1266,1,1
150,45,5744,2367,1,1
