ID,WIDTH,HEIGHT,STACK_ID
0,610,1752,0
1,298,1929,0
2,798,1929,0
3,2128,1259,0
4,296,584,0
5,496,784,0
6,496,784,0
7,677,1614,1
8,1398,2166,1
9,1398,2166,1
10,728,2058,1
11,354,1905,1
12,822,1905,1
13,677,1218,1
14,824,1609,2
15,382,1717,2
16,382,1717,2
17,947,2013,2
18,947,2013,2
19,992,2053,2
20,992,2053,2
21,864,1684,3
22,864,1684,3
23,864,1684,3
24,864,1684,3
25,212,1096,3
26,782,1096,3
27,604,1609,3
28,821,843,4
29,824,843,4
30,402,1009,4
31,824,1009,4
32,821,1027,4
33,821,1027,4
34,864,1684,4
35,321,691,5
36,402,843,5
