ID,WIDTH,HEIGHT,STACK_ID
0,600,1258,0
1,605,1258,1
2,605,1258,2
3,508,587,3
4,508,587,4
5,512,987,5
6,587,1037,6
7,317,1045,7
8,317,1045,8
9,317,1045,9
10,317,1045,10
11,365,1507,11
12,365,1507,12
13,380,1507,13
14,380,1507,14
15,458,1077,15
16,458,1077,16
17,613,1117,17
18,613,1117,18
19,487,607,19
20,562,1204,20
21,562,1204,21
22,695,884,22
23,493,1797,23
24,493,1797,24
25,493,1797,25
26,508,1797,26
27,508,1797,27
28,429,1927,28
29,429,1927,29
30,317,924,30
31,317,924,31
32,317,924,32
33,317,924,33
34,317,924,34
35,317,924,35
36,368,1201,36
37,368,1201,37
38,654,1186,38
39,403,1367,39
40,403,1367,40
41,905,1414,41
42,456,1766,42
43,456,1766,43
44,917,389,44
45,600,1258,45
46,229,727,46
47,224,1327,47
48,224,1327,48
49,468,1327,49
50,468,1327,50
51,658,453,51
52,658,453,52
53,663,433,53
54,663,433,54
55,1107,508,55
56,1107,508,56
57,1107,508,57
58,405,344,58
59,452,417,59
60,237,477,60
61,387,817,61
62,513,1117,62
63,513,1117,63
64,493,1797,64
65,493,1797,65
66,493,1797,66
67,493,1797,67
68,493,1797,68
69,494,1222,69
70,494,1222,70
71,494,1222,71
72,494,1222,72
73,494,1222,73
74,717,1995,74
75,594,879,75
76,594,879,76
77,594,879,77
78,594,879,78
79,594,879,79
80,594,879,80
81,467,897,81
82,646,1952,82
83,646,1952,83
84,694,2000,84
85,694,2000,85
86,593,1291,86
87,593,1291,87
88,746,1391,88
89,746,1391,89
90,575,1711,90
91,575,1711,91
92,495,979,92
93,495,979,93
94,495,979,94
95,495,979,95
96,495,2000,96
97,495,2000,97
98,269,598,98
99,269,798,99
100,395,879,100
101,395,879,101
102,495,979,102
103,495,979,103
104,495,979,104
105,495,979,105
106,495,2000,106
107,495,2000,107
108,495,2000,108
109,495,2000,109
110,719,381,110
111,769,399,111
112,494,822,112
113,494,822,113
114,494,1222,114
115,614,1312,115
116,587,697,116
117,765,1078,117
118,765,1078,118
119,765,1078,119
120,717,1952,120
121,965,798,121
122,1065,998,122
123,1065,998,123
124,1065,998,124
125,1065,998,125
126,1069,598,126
127,1071,799,127
128,469,797,128
129,469,797,129
130,495,878,130
131,495,878,131
132,495,979,132
133,495,979,133
134,495,979,134
135,495,979,135
136,495,979,136
137,495,979,137
138,241,1250,138
139,669,399,139
140,669,922,140
141,395,1122,141
142,395,1122,142
143,395,1122,143
144,395,1122,144
145,395,1122,145
146,395,1122,146
147,395,1122,147
148,395,1122,148
149,517,612,149
150,712,792,150
151,707,812,151
152,484,718,152
153,484,718,153
154,611,1287,154
155,611,1287,155
156,650,1432,156
157,669,922,157
158,395,2043,158
159,395,2043,159
160,614,1312,160
161,547,1952,161
162,547,1952,162
163,495,1098,163
164,495,1098,164
165,495,1398,165
166,495,1398,166
167,495,1398,167
168,495,1398,168
169,495,1398,169
170,495,1398,170
171,469,797,171
172,469,797,172
173,520,978,173
174,520,978,174
175,699,1174,175
176,220,1594,176
177,724,1594,177
178,682,1633,178
179,258,1238,179
180,258,1238,180
181,241,1250,181
182,241,1250,182
183,241,1250,183
184,839,789,184
185,763,1479,185
186,763,1479,186
187,410,772,187
188,410,772,188
189,505,1072,189
190,505,1072,190
191,515,1072,191
192,515,1072,192
193,610,1072,193
194,610,1072,194
195,475,878,195
196,475,878,196
197,599,878,197
198,621,335,198
199,495,779,199
200,495,779,200
201,469,798,201
202,669,798,202
203,495,1079,203
204,495,1079,204
205,495,1079,205
206,495,1079,206
207,469,797,207
208,469,797,208
209,769,1121,209
210,769,1121,210
211,769,1121,211
212,595,2043,212
213,595,2043,213
214,414,448,214
215,414,448,215
216,392,598,216
217,392,598,217
218,679,386,218
219,679,386,219
220,576,1216,220
221,576,1216,221
222,569,1962,222
223,569,1962,223
224,387,275,224
225,397,275,225
226,397,285,226
227,397,285,227
228,469,367,228
229,479,367,229
230,721,335,230
231,469,798,231
232,669,798,232
233,495,1122,233
234,495,1122,234
235,495,1122,235
236,495,1122,236
237,495,1122,237
238,495,1122,238
239,751,1804,239
240,721,1995,240
241,469,798,241
242,469,798,242
243,469,798,243
244,495,798,244
245,495,798,245
246,721,1995,246
