ID,WIDTH,HEIGHT,STACK_ID
0,764,879,0
1,358,1821,0
2,469,1066,0
3,468,1310,0
4,219,964,0
5,566,1448,0
6,688,1413,0
7,360,991,0
8,595,1191,0
9,425,1416,0
10,261,828,0
11,381,948,0
12,449,1686,0
13,584,1158,0
14,479,2226,0
15,859,1784,0
16,391,1655,0
17,391,1655,0
18,351,1180,0
19,351,1180,0
20,578,1954,0
21,578,1954,0
22,578,1954,0
23,486,1074,0
24,486,1074,0
25,487,1074,0
26,503,1069,0
27,503,1069,0
28,503,1069,0
29,503,1069,0
30,503,1069,0
31,430,1084,0
32,618,1604,0
33,498,1365,0
34,960,895,0
35,405,1911,0
36,1126,2052,0
37,426,1655,0
38,549,1262,0
39,405,1911,0
40,1126,2052,0
41,426,1655,0
42,549,1262,0
43,1435,353,0
44,582,353,0
45,582,353,0
46,588,258,0
47,588,308,0
48,1518,308,0
49,1518,296,0
50,578,308,0
51,578,438,0
52,578,296,0
53,578,324,0
54,578,395,0
55,578,334,0
56,578,338,0
57,1105,1960,0
58,460,1690,0
59,460,1690,0
60,360,1265,0
61,360,1265,0
62,535,1820,0
63,535,1820,0
64,475,1015,0
65,475,1015,0
66,477,1248,1
67,477,1248,1
68,478,1248,1
69,444,1038,1
70,444,1038,1
71,445,1038,1
72,444,1038,1
73,444,1038,1
74,445,1038,1
75,455,1038,1
76,455,1038,1
77,455,1038,1
78,455,1038,1
79,455,1038,1
80,455,1038,1
81,455,1038,1
82,455,1038,1
83,455,1038,1
84,455,1038,1
85,428,1093,1
86,428,1093,1
87,428,1093,1
88,428,1093,1
89,455,1038,1
90,455,1038,1
91,455,1038,1
92,455,1038,1
93,455,1038,1
94,455,1038,1
95,428,1093,1
96,428,1093,1
97,428,1093,1
98,428,1093,1
99,564,526,1
100,564,526,1
101,1603,363,1
102,1603,363,1
103,1603,363,1
104,1603,363,1
105,1603,363,1
106,1603,363,1
107,1603,363,1
108,1603,363,1
109,1022,336,1
110,1028,293,1
111,1028,293,1
112,1478,408,1
113,1478,408,1
114,583,408,1
115,583,408,1
116,1480,408,1
117,1480,408,1
118,582,408,1
119,582,408,1
120,1435,353,1
121,314,510,2
122,491,1600,2
123,491,1600,2
124,573,1188,2
125,546,625,2
126,546,625,2
127,479,1975,2
128,479,1975,2
129,489,925,2
130,348,1247,2
131,349,1243,2
132,1071,2044,2
133,1071,2044,2
134,844,414,2
135,894,504,2
136,1054,596,2
137,1054,596,2
138,434,626,2
139,434,626,2
140,923,404,2
141,1085,923,2
142,1085,970,2
143,2343,995,2
144,1629,995,2
145,964,995,2
146,600,905,2
147,1155,2033,2
148,1155,2033,2
149,1342,1942,2
150,1342,1942,2
151,1892,788,2
152,1892,788,2
153,242,1558,3
154,613,1489,3
155,603,1370,3
156,603,1370,3
157,453,1370,3
158,453,1370,3
159,453,1370,3
160,453,1370,3
161,463,1140,3
162,463,1140,3
163,1109,384,3
164,385,1063,3
165,385,1063,3
166,385,1063,3
167,385,1063,3
168,556,952,3
169,556,952,3
170,420,845,3
171,420,845,3
172,664,2076,3
173,410,1016,3
174,410,1016,3
175,1370,1820,3
176,1370,1820,3
177,460,2035,3
178,460,2035,3
179,425,1085,3
180,704,1395,3
181,785,1825,3
182,785,1825,3
183,1830,1103,3
184,1830,1103,3
185,1355,803,3
186,2107,800,3
187,1260,2045,3
188,663,1504,3
189,663,1504,3
190,348,1186,3
191,498,1187,4
192,498,1187,4
193,498,1187,4
194,498,1187,4
195,594,1648,4
196,484,780,4
197,368,1315,4
198,368,1315,4
199,671,1020,4
200,671,1020,4
201,761,290,4
202,761,290,4
203,543,1348,4
204,671,1020,4
205,671,1020,4
206,761,290,4
207,761,290,4
208,543,1348,4
209,543,1348,4
210,904,1009,4
211,904,1009,4
212,575,590,4
213,575,590,4
214,635,2095,4
215,635,2095,4
216,484,1058,4
217,900,1803,4
218,480,985,4
219,480,985,4
220,1885,955,4
221,1061,441,4
222,692,1725,4
223,692,1725,4
224,692,1382,4
225,692,1382,4
226,692,348,4
227,262,606,4
228,563,1188,4
229,563,1188,4
230,936,936,4
231,556,952,4
232,556,952,4
233,474,455,5
234,464,195,5
235,464,195,5
236,443,695,5
237,443,695,5
238,443,695,5
239,443,695,5
240,284,1790,5
241,284,1790,5
242,666,1337,5
243,302,1297,5
244,302,1297,5
245,402,1297,5
246,402,1297,5
247,302,1297,5
248,302,1297,5
249,402,1297,5
250,402,1297,5
251,402,1297,5
252,1288,719,5
253,1288,1174,5
254,1288,1174,5
255,1296,719,5
256,1296,719,5
257,1296,719,5
258,1296,1174,5
259,1296,1174,5
260,1296,1174,5
261,948,2081,5
262,818,847,5
263,818,847,5
264,818,847,5
265,818,847,5
266,433,2028,5
267,433,2028,5
268,1821,1120,5
269,611,1540,5
270,717,1410,5
271,570,1885,5
272,570,1885,5
273,1045,685,5
274,1045,685,5
275,587,485,6
276,587,485,6
277,325,1307,6
278,325,1307,6
279,671,1795,6
280,671,1795,6
281,1109,1774,6
282,1109,1774,6
283,1109,1774,6
284,1109,1774,6
285,1109,1774,6
286,1109,1774,6
287,1288,719,6
288,503,1238,7
289,1405,1405,7
290,680,795,7
291,1535,665,7
292,839,1166,7
293,1370,1555,7
294,1370,1555,7
295,715,1745,7
296,804,285,8
297,888,458,8
298,888,458,8
299,888,458,8
300,323,1468,8
301,323,1468,8
302,323,1468,8
303,323,1468,8
304,470,1568,8
305,470,1568,8
306,470,1568,8
307,470,1568,8
308,470,1568,8
309,1390,1586,8
310,1390,1586,8
311,1390,1586,8
312,1481,1586,8
313,1481,1586,8
314,801,1254,8
315,801,1344,8
316,1021,1283,8
317,1021,1283,8
318,1021,1283,8
319,1021,1283,8
320,1181,1283,8
321,1181,1283,8
322,1181,1677,8
323,1181,1677,8
324,1315,1250,8
325,1315,1340,8
326,1315,1279,8
327,1315,1279,8
328,1315,1860,8
329,1315,1860,8
330,1387,2069,8
331,1056,1869,8
332,531,558,9
333,531,558,9
334,631,1906,9
335,631,1906,9
336,846,1154,9
337,479,1154,9
338,479,1154,9
339,479,1154,9
340,479,1154,9
341,594,1154,9
342,1194,1244,9
343,1736,744,9
344,1936,444,9
345,836,1944,9
346,340,1138,9
347,340,1138,9
348,445,948,9
349,1936,444,9
350,836,1944,9
351,340,1138,9
352,340,1138,9
353,445,948,9
354,1257,1877,9
355,1257,1877,9
356,395,1844,9
357,887,1770,9
358,719,1783,9
359,719,1783,9
360,1137,1783,9
361,1137,1783,9
362,1137,1783,9
363,998,1987,9
364,989,2077,9
365,989,2077,9
366,999,2077,9
367,1252,2077,9
368,960,1867,9
369,960,1957,9
370,1252,1957,9
371,1252,1957,9
372,1252,1957,9
373,1280,1647,9
374,1335,1496,9
375,1335,1586,9
376,1390,1586,9
377,510,1108,10
378,575,1108,10
379,1282,1948,10
380,1282,1948,10
381,1125,1997,10
382,1125,1997,10
383,1125,1997,10
384,1125,1997,10
385,1257,1787,10
386,1257,1787,10
387,1257,1787,10
388,1257,1787,10
389,1250,1877,10
390,1250,1877,10
391,1250,1877,10
392,1250,1877,10
393,1250,1877,10
394,1250,1877,10
395,1257,1877,10
396,1257,1877,10
397,1257,1877,10
398,1257,1877,10
399,1257,1877,10
400,1257,1877,10
401,388,1615,11
402,388,1615,11
403,960,734,11
404,961,734,11
405,774,1898,11
406,869,1898,11
407,664,1688,11
408,1270,1688,11
409,664,1778,11
410,1270,1778,11
411,1270,1778,11
412,1088,1777,11
413,1093,1777,11
414,982,1867,11
415,982,1867,11
416,982,1867,11
417,982,1867,11
418,1088,1867,11
419,1093,1867,11
420,1281,1948,11
421,1281,1948,11
422,338,1894,12
423,414,375,13
424,626,1232,14
425,604,1447,15
426,455,728,16
427,450,1108,17
428,610,928,18
429,579,1101,19
430,326,975,20
