ID,BIN,X,Y,WIDTH,HEIGHT
0,0,4644,2167,1,1
1,0,632,121,8,5
2,0,4329,178,2,4
3,0,4717,2056,1,2
4,2,2275,1359,2,2
5,2,2291,1397,2,1
6,2,2039,1170,1,1
7,2,5052,186,9,5
8,2,5368,53,2,2
9,3,2532,188,9,5
10,4,2638,3159,12,6
11,5,1150,1866,1,1
12,5,3343,114,9,5
13,5,5169,1717,3,5
14,6,1824,3091,2,1
15,6,1546,2952,1,1
16,6,5635,2903,2,1
17,6,5806,2906,1,1
18,6,4678,2932,3,4
19,6,5303,29,1,2
20,8,5976,1106,4,2
21,9,1221,2186,1,1
22,9,1387,1660,12,6
23,10,1622,814,1,1
24,11,1161,1969,2,1
25,11,5908,34,2,3
26,12,5576,1616,1,4
27,12,5582,1614,1,3
28,12,3697,925,1,2
29,14,631,2797,1,1
30,14,2274,2224,8,5
31,16,37,1961,2,2
32,16,37,1963,2,3
33,18,5011,3032,8,7
34,18,5045,594,8,5
35,19,4333,1143,5,4
36,20,3834,2601,11,5
37,20,5617,627,3,3
38,22,5979,1106,4,5
39,22,5979,1107,3,2
40,24,4510,2460,1,2
41,25,252,2698,1,2
42,25,1501,2890,1,2
43,26,5793,2144,1,2
44,28,1694,287,5,4
45,28,3110,1217,10,6
46,30,4015,172,1,1
47,30,1693,666,2,1
48,30,5948,3083,1,1
49,30,1588,3026,1,1
50,30,786,1753,1,1
51,30,1507,2334,1,1
52,30,1335,1034,2,1
53,31,45,1244,1,1
54,31,97,791,1,1
55,31,635,319,1,1
56,31,4254,2994,1,1
57,31,4288,603,1,1
58,31,1864,359,4,4
59,31,4265,2429,1,2
60,33,5623,143,1,1
61,33,5907,2968,1,1
62,33,42,2837,1,1
63,33,94,418,1,1
64,33,82,2041,1,1
65,33,1169,2608,2,1
66,33,1615,3061,8,4
67,33,5827,177,7,5
68,35,1981,3147,1,1
69,35,5954,2196,1,1
70,35,5901,2435,1,1
71,35,5809,2977,1,1
72,35,1083,168,1,1
73,37,1500,2742,1,1
74,37,565,2344,5,2
75,37,164,2063,1,1
76,37,967,3157,1,1
77,37,220,2503,1,1
78,37,983,2805,3,2
79,39,5355,1922,1,1
80,39,229,382,1,1
81,39,5945,2570,1,1
82,39,5947,2567,1,1
83,39,4609,2921,1,1
84,39,1733,422,3,3
85,39,3986,3071,1,2
86,39,5818,623,1,1
87,41,5128,1366,1,1
88,41,5556,379,3,1
89,41,5912,2341,1,1
90,41,462,99,1,1
91,41,3184,1583,1,2
92,42,758,2354,2,1
93,42,4237,384,2,1
94,42,4202,328,1,1
95,42,744,2345,1,1
96,42,600,2872,1,1
97,42,1257,717,1,1
98,42,3729,2674,1,2
99,42,2292,249,1,1
100,43,5771,938,1,1
101,43,464,3085,1,1
102,43,2068,951,3,3
103,43,2308,3004,1,1
104,45,5912,883,2,1
105,45,157,3075,1,1
106,45,750,2549,1,1
107,45,1434,2445,1,1
108,45,748,2552,1,1
109,45,1450,2433,3,3
110,47,4342,3132,1,1
111,47,4264,3099,2,1
112,47,5957,1458,1,1
113,49,3777,3094,1,1
114,49,69,1664,1,1
115,49,3773,3118,1,1
116,49,4506,1999,4,4
117,49,5703,90,4,4
118,49,5736,978,4,4
119,51,154,2066,1,1
120,51,91,781,1,1
121,51,73,1032,1,1
122,51,5090,2841,1,1
123,51,106,2463,1,1
124,51,139,2800,9,4
125,51,1606,1964,2,3
126,52,249,2938,1,1
127,52,627,1008,2,3
128,52,4262,439,5,4
129,54,5794,1494,1,1
130,54,4785,96,1,1
131,54,5881,1648,1,1
132,54,1452,898,1,1
133,54,1119,2937,1,1
134,54,5909,2117,1,1
135,54,3381,704,4,3
136,54,1050,164,1,1
137,56,5963,1431,1,1
138,56,89,1716,1,1
139,56,1829,23,1,1
140,56,2511,2860,5,5
141,56,3582,2628,1,1
142,56,5859,288,1,1
143,56,3093,763,2,1
144,57,3697,2309,2,1
145,57,521,1649,1,1
146,57,5650,2691,1,1
147,57,3654,2244,1,1
148,57,2516,2260,1,1
149,57,744,967,2,2
150,59,1872,3050,16,10
151,59,3281,3140,2,2
152,60,3346,1605,2,1
153,60,5257,383,1,2
154,60,5944,2002,1,1
155,60,64,1116,1,1
156,60,1805,3123,1,1
157,60,3364,1591,13,4
158,60,5843,1585,1,2
159,62,5763,2478,1,1
160,62,5819,74,1,1
161,62,5551,729,2,2
162,62,5579,1114,1,2
163,63,5898,2584,1,1
164,63,161,992,1,1
165,63,5864,604,1,1
166,63,4655,1578,2,2
167,65,3052,2715,3,4
168,66,5459,1857,1,1
