ID,WIDTH,HEIGHT,STACK_ID
0,681,1195,0
1,681,1195,0
2,726,1265,0
3,717,1080,0
4,717,1080,0
5,717,1095,0
6,717,1095,0
7,802,720,0
8,802,720,0
9,1102,1970,0
10,1102,1970,0
11,1102,1970,0
12,1102,1970,0
13,733,921,0
14,733,921,0
15,633,921,0
16,633,921,0
17,1233,2063,0
18,1233,2063,0
19,933,1985,0
20,933,1985,0
21,1033,2021,0
22,1033,2021,0
23,1033,2063,0
24,1033,2063,0
25,784,1555,1
26,784,1555,1
27,509,1140,1
28,509,1140,1
29,938,1961,1
30,938,1961,1
31,881,1210,1
32,881,1210,1
33,781,953,1
34,781,1254,1
35,781,1254,1
36,441,781,1
37,781,954,1
38,707,1195,1
39,707,1195,1
40,707,1195,1
41,707,1195,1
42,707,1195,1
43,707,1195,1
44,707,1195,1
45,707,1195,1
46,707,1195,1
47,707,1195,1
48,707,1195,1
49,707,1195,1
50,539,990,2
51,539,790,2
52,539,790,2
53,620,820,2
54,499,2214,2
55,499,2214,2
56,613,2058,2
57,613,2058,2
58,1122,1016,2
59,504,910,2
60,504,910,2
61,539,2004,2
62,539,2004,2
63,417,843,2
64,417,843,2
65,413,1524,2
66,413,1524,2
67,914,1524,2
68,929,1554,2
69,765,1882,2
70,781,1984,2
71,414,1040,2
72,414,1040,2
73,449,1150,2
74,449,1150,2
75,1322,931,3
76,1322,931,3
77,1322,931,3
78,552,1961,3
79,752,2061,3
80,504,1210,3
81,504,1210,3
82,504,1210,3
83,504,1210,3
84,504,1210,3
85,504,1210,3
86,600,2028,3
87,601,2028,3
88,425,1016,3
89,425,1016,3
90,425,1016,3
91,425,1016,3
92,1952,946,3
93,409,750,3
94,409,750,3
95,539,990,3
96,539,990,3
97,539,990,3
98,539,990,3
99,539,990,3
100,752,2061,4
101,722,2031,4
102,822,1031,4
103,822,1031,4
104,822,1031,4
105,822,1031,4
106,525,1244,4
107,525,1244,4
108,525,1244,4
109,525,1244,4
110,525,1244,4
111,525,1244,4
112,525,1244,4
113,525,1244,4
114,925,931,4
115,925,931,4
116,925,931,4
117,925,931,4
118,925,931,4
119,925,931,4
120,925,916,4
121,925,916,4
122,722,1031,4
123,1322,931,4
124,1322,931,4
125,525,1153,5
126,439,1370,5
127,439,1370,5
128,439,1370,5
129,439,1370,5
130,439,1470,5
131,439,1470,5
132,439,1470,5
133,439,1470,5
134,773,435,5
135,472,1226,5
136,472,1226,5
137,472,1226,5
138,472,1226,5
139,852,2146,5
140,1118,931,5
141,522,703,5
142,475,1131,5
143,475,1131,5
144,475,1131,5
145,475,1131,5
146,1482,533,5
147,740,2051,5
148,522,1244,5
149,722,1031,5
150,633,2103,6
151,633,2103,6
152,822,1094,6
153,822,1094,6
154,432,486,6
155,602,896,6
156,925,916,6
157,925,916,6
158,925,916,6
159,925,916,6
160,522,916,6
161,1952,746,6
162,552,2046,6
163,522,503,6
164,492,760,6
165,492,760,6
166,590,1065,6
167,590,1065,6
168,389,875,6
169,389,875,6
170,525,1153,6
171,608,1323,7
172,678,1239,7
173,748,1364,7
174,778,1374,7
175,778,1374,7
176,359,1109,7
177,359,1109,7
178,402,1469,7
179,402,1469,7
180,437,1494,7
181,437,1494,7
182,346,2038,7
183,346,2038,7
184,725,947,7
185,778,1374,7
186,778,1374,7
187,785,1402,7
188,785,1458,7
189,835,1402,7
190,855,2038,7
191,855,2038,7
192,513,1190,7
193,513,1190,7
194,621,819,7
195,892,2062,7
196,668,1079,8
197,554,1963,8
198,549,1988,8
199,549,1988,8
200,549,1988,8
201,549,1988,8
202,680,2000,8
203,499,800,8
204,508,819,8
205,499,1005,8
206,499,1005,8
207,469,1185,8
208,469,1185,8
209,485,1189,8
210,474,1230,8
211,474,1230,8
212,499,1205,8
213,499,1205,8
214,499,800,8
215,499,1205,8
216,499,1205,8
217,680,1005,8
218,810,1100,8
219,810,1100,8
220,810,1100,8
221,413,1031,9
222,413,1230,9
223,413,1031,9
224,413,1230,9
225,414,1232,9
226,414,1232,9
227,414,1232,9
228,414,1232,9
229,415,1230,9
230,415,1230,9
231,415,1232,9
232,415,1232,9
233,493,2023,9
234,493,2023,9
235,515,2023,9
236,515,2023,9
237,680,1895,9
238,908,2019,9
239,549,1654,9
240,549,1654,9
241,549,1654,9
242,563,1659,9
243,564,1659,9
244,564,1659,9
245,554,1963,9
246,480,1075,10
247,808,1290,10
248,566,1698,10
249,566,1698,10
250,490,965,10
251,495,965,10
252,476,1025,10
253,476,1025,10
254,488,1019,10
255,488,1019,10
256,490,975,10
257,490,975,10
258,454,2088,10
259,454,2088,10
260,476,2088,10
261,476,2088,10
262,500,1717,10
263,500,1717,10
264,1508,888,10
265,430,505,10
266,560,430,10
267,560,430,10
268,560,430,10
269,450,620,10
270,490,620,10
271,569,680,11
272,1006,400,11
273,928,337,11
274,878,357,11
275,469,1065,11
276,476,1095,11
277,490,1120,11
278,476,1180,11
279,476,1180,11
280,590,2043,11
281,475,1050,11
282,476,1095,11
283,476,1100,11
284,476,1100,11
285,490,1090,11
286,490,1090,11
287,390,1963,11
288,469,1065,11
289,471,1090,11
290,471,1090,11
291,471,1090,11
292,471,1090,11
293,471,1095,11
294,471,1095,11
295,475,1080,11
