ID,WIDTH,HEIGHT,STACK_ID
0,616,1164,0
1,779,1323,0
2,570,1592,0
3,473,873,0
4,473,873,0
5,473,873,0
6,473,873,0
7,473,873,0
8,615,785,0
9,415,535,0
10,358,780,0
11,358,780,0
12,473,873,0
13,473,873,0
14,473,873,0
15,1058,347,0
16,445,1135,0
17,427,1596,0
18,427,1596,0
19,443,1785,0
20,420,1926,0
21,420,1926,0
22,420,1931,0
23,427,1596,0
24,427,1596,0
25,443,1785,0
26,420,1931,0
27,569,1931,0
28,569,1931,0
29,569,1926,0
30,443,1100,1
31,518,564,1
32,518,564,1
33,518,564,1
34,518,564,1
35,520,564,1
36,618,564,1
37,618,564,1
38,383,1245,1
39,383,1245,1
40,618,964,1
41,784,1373,1
42,520,564,1
43,391,1265,1
44,391,1265,1
45,393,1280,1
46,393,1280,1
47,403,1265,1
48,403,1265,1
49,396,1290,1
50,396,1290,1
51,403,1265,1
52,403,1265,1
53,570,1592,1
54,570,1592,1
55,570,1592,1
56,618,964,1
57,618,1064,1
58,618,1064,1
59,616,1164,1
60,616,1137,2
61,616,1137,2
62,417,1688,2
63,417,1688,2
64,455,1656,2
65,455,1656,2
66,638,840,2
67,463,1155,2
68,463,1155,2
69,463,1155,2
70,463,1155,2
71,627,948,2
72,553,1135,2
73,1065,295,2
74,455,1656,2
75,494,1593,2
76,673,1475,2
77,673,1475,2
78,418,2031,2
79,418,2031,2
80,610,1738,2
81,592,1894,2
82,610,1738,2
83,624,1616,2
84,610,1738,2
85,610,1738,2
86,1270,929,2
87,443,1100,2
88,443,1100,2
89,443,1100,2
90,519,1593,3
91,519,1593,3
92,365,933,3
93,365,933,3
94,365,933,3
95,365,933,3
96,814,432,3
97,477,764,3
98,477,764,3
99,415,540,3
100,614,382,3
101,315,936,3
102,315,936,3
103,425,745,3
104,320,980,3
105,329,980,3
106,554,853,3
107,471,980,3
108,471,980,3
109,463,1030,3
110,463,1030,3
111,477,1040,3
112,477,1040,3
113,465,1135,3
114,465,1135,3
115,465,1139,3
116,465,1139,3
117,465,1139,3
118,465,1139,3
119,553,1135,3
120,842,1066,4
121,842,1066,4
122,379,1266,4
123,379,1266,4
124,379,1266,4
125,379,1266,4
126,379,1266,4
127,379,1266,4
128,479,1566,4
129,479,1566,4
130,433,1920,4
131,433,1920,4
132,433,1920,4
133,433,1920,4
134,842,1066,4
135,842,1066,4
136,842,1466,4
137,842,1466,4
138,842,1466,4
139,842,1466,4
140,596,1920,4
141,479,866,4
142,479,866,4
143,379,866,4
144,379,866,4
145,547,1116,4
146,479,1166,4
147,479,1166,4
148,505,1460,4
149,505,1460,4
150,436,712,5
151,431,712,5
152,343,624,5
153,341,1223,5
154,341,1223,5
155,479,1376,5
156,479,1376,5
157,677,1224,5
158,677,1224,5
159,472,1294,5
160,472,1294,5
161,479,1376,5
162,479,1376,5
163,428,1692,5
164,428,1692,5
165,428,1692,5
166,426,2010,5
167,426,2010,5
168,426,2010,5
169,426,2010,5
170,727,1199,5
171,727,1199,5
172,727,1199,5
173,727,1199,5
174,727,1204,5
175,727,1204,5
176,702,1692,5
177,679,866,5
178,679,866,5
179,842,866,5
180,462,1194,6
181,466,1203,6
182,466,1203,6
183,470,1273,6
184,470,1273,6
185,470,1273,6
186,456,1291,6
187,448,1381,6
188,448,1381,6
189,482,1364,6
190,482,1364,6
191,582,1772,6
192,628,264,6
193,628,264,6
194,527,1587,6
195,527,1587,6
196,527,1654,6
197,527,1654,6
198,461,1148,6
199,461,1148,6
200,461,1148,6
201,461,1148,6
202,461,1148,6
203,461,1148,6
204,412,1744,6
205,412,1744,6
206,412,1744,6
207,415,755,6
208,415,755,6
209,426,702,6
210,480,531,7
211,592,1472,7
212,477,1364,7
213,477,1364,7
214,488,1055,7
215,488,1055,7
216,488,1055,7
217,488,1055,7
218,672,1045,7
219,327,1164,7
220,327,1164,7
221,398,1131,7
222,398,1131,7
223,404,1164,7
224,404,1164,7
225,404,1164,7
226,579,873,7
227,538,964,7
228,456,1203,7
229,456,1203,7
230,431,1273,7
231,462,1194,7
232,475,1264,7
233,475,1264,7
234,475,1264,7
235,475,1264,7
236,475,1264,7
237,475,1264,7
238,448,1381,7
239,448,1381,7
240,842,1066,8
241,842,1066,8
242,842,1066,8
243,842,1466,8
244,842,1466,8
245,842,1466,8
246,513,755,8
247,513,755,8
248,513,755,8
249,460,1055,8
250,488,1055,8
251,315,760,8
252,513,555,8
253,513,555,8
254,508,760,8
255,508,760,8
256,513,755,8
257,488,1055,8
258,315,555,8
259,315,555,8
260,315,555,8
261,237,1673,8
262,488,1055,8
263,488,1055,8
264,613,1696,8
265,613,1696,8
266,647,1673,8
267,252,431,8
268,328,630,8
269,328,630,8
270,255,1239,9
271,255,1239,9
272,407,1046,9
273,407,1046,9
274,352,1081,9
275,612,899,9
276,612,899,9
277,601,1289,9
278,601,1289,9
279,699,1044,9
280,699,1044,9
281,699,1044,9
282,699,1044,9
283,699,1044,9
284,699,1044,9
285,699,1044,9
286,642,766,9
287,607,998,9
288,607,998,9
289,533,1920,9
290,533,1920,9
291,442,566,9
292,1130,362,9
293,479,866,9
294,479,866,9
295,479,1050,9
296,479,1050,9
297,479,1166,9
298,479,1166,9
299,642,1066,9
300,365,1849,10
301,420,1737,10
302,420,1737,10
303,420,1739,10
304,420,1739,10
305,467,1739,10
306,467,1739,10
307,617,1819,10
308,617,1819,10
309,617,1819,10
310,617,1819,10
311,615,2009,10
312,615,2009,10
313,622,2004,10
314,622,2004,10
315,782,332,10
316,714,1022,10
317,754,1383,10
318,654,373,10
319,748,1375,10
320,352,858,10
321,390,909,10
322,390,909,10
323,390,909,10
324,390,909,10
325,352,1081,10
326,699,1044,10
327,379,764,10
328,379,764,10
329,352,858,10
330,230,1414,11
331,380,442,11
332,319,1094,11
333,370,1849,11
334,370,1849,11
335,370,1849,11
336,370,1849,11
337,305,1494,11
338,305,1494,11
339,305,1494,11
340,307,1544,11
341,307,1544,11
342,235,1409,11
343,235,1409,11
344,297,1494,11
345,297,1494,11
346,305,1494,11
347,365,1854,11
348,365,1854,11
349,362,1634,11
350,365,1652,11
351,365,1652,11
352,365,1654,11
353,365,1654,11
354,362,1634,11
355,365,1654,11
356,365,1654,11
357,367,1649,11
358,367,1649,11
359,365,1849,11
360,373,333,12
361,373,333,12
362,471,542,12
363,471,542,12
364,461,1022,12
365,461,1022,12
366,461,1022,12
367,461,1022,12
368,369,572,12
369,369,572,12
370,464,1950,12
371,464,1950,12
372,571,1317,12
373,571,1317,12
374,571,1617,12
375,571,1617,12
376,571,1617,12
377,571,1617,12
378,506,1852,12
379,506,1852,12
380,506,1852,12
381,506,1852,12
382,506,1852,12
383,506,1852,12
384,380,442,12
385,320,773,12
386,320,773,12
387,270,604,12
388,270,604,12
389,230,1414,12
390,658,1099,13
391,834,1052,13
