ID,BIN,X,Y,WIDTH,HEIGHT
0,0,5307,2128,1,1
1,0,1384,2362,1,1
2,0,3162,1638,1,1
3,0,5238,2147,1,1
4,0,5347,2191,2,1
5,0,5199,2137,1,1
6,1,1698,175,1,1
7,1,3100,2883,2,1
8,1,5188,1738,1,1
9,1,128,1035,1,1
10,1,742,3058,1,2
11,2,3421,353,1,1
12,2,725,684,1,1
13,2,4906,2954,1,1
14,2,729,680,1,1
15,2,1374,2726,2,1
16,2,1415,581,1,2
17,2,3489,1032,1,2
18,3,783,2310,2,1
19,3,4,1568,3,3
20,3,2550,152,3,4
21,3,2594,2719,3,3
22,3,3299,627,1,2
23,3,4477,835,1,3
24,4,1480,2581,1,1
25,4,5168,2934,1,1
26,4,5101,2945,2,1
27,4,2412,647,2,1
28,4,5180,2938,1,2
29,4,5140,2933,5,5
30,4,5148,2921,2,1
31,4,4903,2517,1,3
32,6,5749,1375,1,1
33,6,5142,1346,1,1
34,6,5502,1681,1,1
35,6,1560,698,1,1
36,6,4553,1784,4,4
37,8,579,1469,1,1
38,8,2066,505,1,1
39,8,3678,1474,1,1
40,8,4179,460,1,2
41,9,4441,2591,2,1
42,9,4895,2113,1,4
43,11,5183,26,1,1
44,11,2863,1434,1,1
45,11,3514,2412,2,1
46,11,1060,3122,1,2
47,11,2609,2897,3,3
48,11,5464,2989,2,3
49,12,4806,2979,2,1
50,12,149,2202,1,1
51,12,5758,2617,1,1
52,12,4776,2994,1,1
53,12,275,1569,1,1
54,13,3276,2888,1,1
55,13,2475,593,3,2
56,13,2239,2960,4,4
57,13,3669,2733,9,6
58,15,4005,3002,1,1
59,15,4713,1700,2,1
60,15,2778,383,1,1
61,15,2794,377,2,3
62,16,612,1467,1,1
63,16,532,32,1,1
64,16,2391,680,1,1
65,18,635,132,2,1
66,18,742,341,1,1
67,18,1193,2669,2,3
68,20,5539,501,1,1
69,20,594,2817,1,2
70,20,727,3170,13,5
71,20,1682,2577,2,4
72,20,3459,1800,4,4
73,22,271,244,1,1
74,22,208,741,1,1
75,22,212,425,1,1
76,22,1533,2180,2,1
77,22,103,1774,4,4
78,22,778,2989,2,3
79,22,3036,818,3,4
80,22,3477,1777,2,4
81,23,3404,544,2,1
82,23,5486,2822,1,1
83,23,5332,1136,1,1
84,23,3712,522,5,3
85,23,3938,2079,1,2
86,25,5935,2824,1,1
87,25,4545,2945,1,1
88,25,4704,2997,1,1
89,25,4320,2256,1,1
90,25,929,138,1,1
91,25,2398,323,2,3
92,25,2912,3108,4,2
93,25,5919,2811,3,3
94,26,2371,91,1,1
95,26,4959,609,1,1
96,26,4598,2422,1,1
97,26,2954,61,1,1
98,27,424,395,1,1
99,27,3679,671,2,1
100,27,110,2843,2,4
101,27,443,386,2,3
102,29,1183,220,1,1
103,29,2872,1963,1,1
104,29,105,653,1,1
105,29,1248,285,1,1
106,29,3415,430,2,3
107,29,3757,2693,13,4
108,29,3822,955,2,2
109,29,4145,3095,2,2
110,30,470,1116,1,1
111,30,1136,1678,1,1
112,30,4971,2584,1,1
113,30,667,138,1,1
114,30,2721,7,3,3
115,32,3613,1384,1,1
116,32,3851,1451,1,1
117,32,5632,2509,1,1
118,32,3743,468,1,1
119,32,4334,501,4,4
120,33,394,382,2,1
121,33,535,2013,2,1
122,33,5196,3093,2,1
123,33,4451,304,1,1
124,34,5058,581,1,1
125,35,117,3004,1,1
126,35,2489,386,1,1
127,35,5248,401,1,1
128,35,5479,483,1,1
129,35,3477,33,1,1
130,35,1111,2200,3,3
131,35,1949,913,2,3
132,36,5900,1745,9,3
133,36,124,2600,1,1
134,36,5904,1735,3,1
135,36,5882,1752,2,1
136,36,146,2413,2,1
137,36,5919,1756,1,1
138,36,5896,2446,1,1
139,36,358,1299,3,4
140,37,5476,3017,1,1
141,37,3316,788,1,1
142,37,3745,2377,1,1
143,37,5221,3134,2,1
144,37,5065,2972,1,1
145,37,3042,1954,3,5
146,37,3042,1956,3,2
147,38,5595,699,1,1
148,38,5048,2115,1,1
149,38,2044,112,1,1
150,38,581,2840,3,4
151,38,5118,2928,4,4
152,38,5592,3145,3,3
153,40,1172,2286,3,4
154,40,1224,2655,2,3
155,40,2047,2352,3,4
156,40,4555,2310,10,5
157,40,4720,2603,3,4
158,40,4910,2665,2,3
159,41,2140,2494,1,2
160,41,3133,3066,5,5
161,41,3240,2121,2,4
162,41,3690,2444,3,4
163,41,4691,1345,1,2
164,41,4702,2407,3,4
165,41,4912,2053,2,4
166,42,1954,2832,3,4
167,42,2128,2990,14,5
168,42,5934,2799,3,4
169,43,438,1879,5,3
170,43,437,1881,1,1
171,43,3415,2293,1,1
172,43,439,1879,2,1
173,43,436,1878,1,1
174,43,961,2205,2,1
175,45,5783,2869,1,1
176,45,229,269,1,1
177,45,1830,2308,1,1
178,45,1159,763,6,4
179,45,2950,2921,3,4
180,45,4373,2631,3,4
181,45,5198,2747,3,5
182,47,5297,2297,1,1
183,47,423,1383,1,1
184,47,359,1422,1,1
185,47,3705,3111,2,3
186,47,4853,3062,3,4
187,49,5959,2502,1,1
188,49,2785,2575,3,4
189,49,2913,2609,3,4
190,50,4128,2610,1,1
191,50,792,1308,1,1
192,50,5633,1813,1,1
193,50,3414,3148,1,1
194,50,1537,3170,2,2
195,50,3249,782,4,5
196,52,3281,2483,4,6
197,52,5904,671,1,1
198,52,1676,107,1,1
199,52,2839,2360,3,4
200,52,3285,2481,4,5
201,53,4612,506,1,1
202,53,3078,1003,1,1
203,53,393,2041,1,2
204,53,5864,2272,3,4
205,54,5096,2225,1,1
206,54,874,404,1,1
207,54,5068,2207,3,1
208,54,4944,2395,1,1
209,56,81,59,1,1
210,56,68,53,2,1
211,56,4101,224,1,1
212,56,1707,2447,1,1
213,56,319,2789,1,1
214,56,1492,80,3,3
215,57,3251,2222,1,1
216,57,928,1237,1,1
217,57,3868,3100,3,3
218,59,1102,1322,1,1
219,59,1831,2622,1,1
220,59,3471,1477,1,1
221,59,3520,1442,1,1
222,59,1387,1796,1,1
223,59,1496,2192,2,2
224,60,2107,614,1,1
225,60,3146,2443,1,1
226,60,1249,3169,1,1
227,60,3082,2859,1,1
228,61,3839,3136,1,1
229,61,1525,1717,2,4
230,61,2275,2016,2,4
231,62,1475,2970,2,1
232,62,1631,2243,2,1
233,62,979,2875,1,1
234,62,1663,482,2,1
235,62,3716,594,3,4
236,63,5588,3175,1,1
237,63,5849,2136,1,1
238,63,5711,2679,1,1
239,63,1721,2061,1,2
240,63,3504,298,3,3
241,63,5615,19,4,4
242,65,5042,1284,2,1
243,65,4611,3080,1,1
244,65,4295,2612,1,1
245,65,3372,1807,1,1
246,65,2403,2008,2,3
247,65,4515,80,1,2
248,67,1783,1988,1,1
249,67,65,2956,1,1
250,67,613,116,2,1
251,67,664,194,2,1
252,67,587,185,1,1
253,67,46,3092,6,5
254,67,4323,3006,2,2
255,67,4665,2409,8,6
256,69,198,1910,1,1
