ID,WIDTH,HEIGHT,STACK_ID
0,633,1411,0
1,608,2061,1
2,762,1395,2
3,674,2030,3
4,737,1457,4
5,737,504,5
6,589,1195,6
7,179,2011,7
8,179,1702,8
9,820,1866,9
10,633,1411,10
11,180,1205,11
12,702,1127,12
13,291,1157,13
14,292,1157,14
15,292,1157,15
16,123,1858,16
17,890,135,17
18,713,1396,18
19,889,1218,19
20,889,850,20
21,557,851,21
22,628,1454,22
23,931,1214,23
24,808,1214,24
25,808,1214,25
26,808,1214,26
27,808,1214,27
28,808,1214,28
29,1015,1185,29
30,620,2043,30
31,433,834,31
32,1322,2014,32
33,952,2041,33
34,1138,1201,34
35,931,1214,35
36,931,1214,36
37,931,1214,37
38,931,1214,38
39,931,1214,39
40,931,1214,40
41,674,1184,41
42,695,2050,42
43,695,2050,43
44,695,2050,44
45,695,2050,45
46,695,2050,46
47,695,2050,47
48,695,2050,48
49,695,2050,49
50,776,1826,50
51,868,1845,51
52,868,1869,52
53,868,1869,53
54,690,1100,54
55,674,1184,55
56,795,2268,56
57,795,2268,57
58,795,2268,58
59,795,2268,59
60,795,2268,60
61,795,2268,61
62,795,2268,62
63,795,2268,63
64,874,1903,64
65,577,1734,65
66,577,1718,66
67,577,1718,67
