ID,BIN,X,Y,WIDTH,HEIGHT
0,0,4242,3002,1,1
1,0,727,866,1,1
2,0,1559,2928,2,1
3,0,4990,324,2,1
4,0,5123,1092,1,1
5,1,603,1143,2,1
6,1,2236,591,2,1
7,1,210,1345,1,1
8,1,5666,1286,1,1
9,1,2180,2683,1,3
10,2,4584,650,1,1
11,2,5314,1872,8,6
12,3,451,66,1,1
13,3,5078,1248,1,1
14,3,2534,105,1,1
15,5,2875,414,1,1
16,5,5380,1607,1,1
17,5,3147,2695,1,1
18,5,454,2531,11,6
19,5,2659,2722,2,3
20,7,3097,28,2,2
21,7,5570,1825,2,1
22,7,3082,24,3,1
23,7,2555,1631,1,1
24,7,1817,2244,2,3
25,8,2120,1784,2,1
26,8,4928,2470,2,1
27,10,5350,2873,1,1
28,10,4689,969,1,1
29,10,5162,468,4,5
30,10,5400,521,1,1
31,10,889,3155,3,1
32,10,4331,1655,1,3
33,10,4323,3078,1,1
34,11,429,975,1,1
35,11,823,935,1,1
36,11,1222,2952,1,1
37,11,1377,648,1,1
38,13,5579,2845,2,1
39,13,3169,2467,1,1
40,13,1819,2862,1,1
41,13,4670,484,2,1
42,13,4284,1082,2,2
43,14,2126,2699,2,1
44,14,4180,315,1,1
45,14,892,3064,1,2
46,14,3494,518,1,2
47,14,4445,2472,4,4
48,16,4295,2367,1,1
49,16,4941,423,2,1
50,16,3652,2763,1,1
51,18,2258,2651,1,1
52,18,760,1318,2,1
53,18,4125,738,1,1
54,18,5454,3098,1,1
55,18,5260,3107,1,1
56,18,3607,154,2,4
57,20,5089,2627,1,1
58,20,5159,681,2,2
59,20,3021,708,3,3
60,20,3102,707,2,2
61,21,3469,383,7,1
62,21,2310,2662,2,1
63,21,2301,2682,1,1
64,21,4180,3128,1,1
65,21,152,3071,1,1
66,21,2879,2013,2,1
67,21,3944,472,2,2
68,22,5495,340,2,1
69,22,262,2066,2,2
70,22,5030,2361,1,2
71,23,5138,1437,1,1
72,23,2070,2576,1,1
73,23,1059,1943,1,1
74,23,2357,621,2,4
