ID,BIN,X,Y,WIDTH,HEIGHT
0,0,232,870,1,1
1,0,642,2627,1,1
2,0,435,2560,2,2
3,0,435,2570,2,2
4,1,947,2051,1,2
5,1,2555,3097,11,4
6,3,5000,3161,1,1
7,3,5926,2963,1,1
8,3,43,1972,1,1
9,3,5857,2712,1,1
10,3,3991,744,1,1
11,3,40,1755,2,1
12,3,525,1521,1,3
13,3,2013,2891,1,2
14,4,4360,2621,1,1
15,4,1013,2874,1,1
16,4,1424,1169,3,4
17,4,1862,1089,6,5
18,5,5579,2553,1,1
19,5,980,2969,1,1
20,5,5579,2544,1,1
21,5,5878,1573,1,1
22,5,5728,2063,3,2
23,5,5942,904,1,1
24,5,833,2989,1,1
25,5,5326,735,3,2
26,6,2356,1156,1,1
27,6,5778,819,1,1
28,6,186,2445,1,1
29,6,3297,1784,2,2
30,7,1413,1238,1,1
31,7,710,2063,1,1
32,8,5873,2539,1,1
33,8,2670,2523,1,1
34,8,3311,2729,2,1
35,8,258,2453,1,1
36,8,5873,2549,1,1
37,8,2319,2449,1,3
38,8,3898,1732,2,4
39,10,1126,1701,1,1
40,10,5490,3100,2,1
41,10,224,2936,1,1
42,10,27,1186,1,1
43,10,5414,2924,1,1
44,10,56,1354,1,1
45,10,3782,2503,1,1
46,11,3146,901,1,1
47,11,2816,744,3,2
48,11,2784,717,3,3
49,11,3787,671,1,2
50,11,5840,138,1,3
51,13,3945,2847,2,1
52,13,3996,2826,1,1
53,13,5677,1784,1,1
54,13,5865,674,5,4
55,14,460,755,1,1
56,14,248,1944,1,1
57,14,2881,2258,1,1
58,14,200,2171,1,1
59,14,65,2790,1,1
60,14,3887,89,2,2
61,14,3847,1735,8,5
62,15,3270,2733,1,1
63,15,4159,2237,1,1
64,15,5762,2753,1,1
65,16,95,2938,1,1
66,16,5774,784,1,1
67,16,2379,805,1,1
68,16,952,1385,1,1
69,16,558,1831,1,1
70,16,1047,498,5,4
71,16,4200,55,1,3
72,17,4240,3090,1,1
73,17,2443,2118,1,1
74,17,2123,1148,2,1
75,17,5785,2418,1,1
76,17,141,1204,1,1
77,17,2187,1115,2,1
78,17,5131,1197,1,1
79,19,2627,3175,1,1
80,19,613,3034,1,1
81,19,2659,3161,1,1
82,19,3377,1424,1,1
83,19,2795,616,3,5
84,21,5816,913,1,1
85,21,1955,1533,4,3
86,22,332,816,1,1
87,22,5678,1764,1,1
88,22,5685,2827,1,1
89,22,5536,1648,1,1
90,22,1962,1924,2,1
91,24,2282,2763,2,1
92,25,1240,1219,1,1
93,25,5709,2676,1,1
94,25,5036,316,3,5
95,26,1465,3143,1,1
96,26,155,2261,1,1
97,26,1758,1864,1,1
98,26,4618,1687,1,1
99,28,2333,1925,1,1
100,28,2370,2133,1,1
101,29,561,1904,1,1
102,29,108,1562,1,1
103,29,5950,2972,1,1
104,29,342,909,2,1
105,29,3135,522,2,2
106,29,3157,1816,2,4
107,31,4273,789,1,1
108,31,3102,2335,1,1
109,31,1942,2561,1,1
110,31,194,2842,1,1
111,31,2981,2357,1,1
112,31,1948,2552,2,4
113,31,3651,2991,1,3
114,31,2640,1325,3,2
115,32,5928,2506,1,1
116,32,1915,2142,1,1
117,32,2580,2505,1,1
118,32,5546,2740,4,3
119,32,5850,2301,1,1
120,32,5736,2675,1,1
121,32,5165,3180,1,1
122,33,3785,2902,1,1
123,33,4869,820,3,2
124,33,4613,1760,1,1
125,33,3605,1889,1,1
126,33,3958,2926,1,1
127,33,3546,756,1,1
128,33,660,2383,1,3
129,34,4772,399,8,5
130,34,4757,416,3,3
131,35,3078,2680,1,1
132,35,2498,83,9,7
133,35,3023,1264,3,4
134,36,5327,2657,1,1
135,36,4750,2679,1,1
136,36,4516,2280,1,1
137,36,3946,2082,1,1
138,36,69,1017,1,1
139,37,5868,1698,1,1
140,37,1851,2596,1,1
141,37,5661,1181,1,1
142,37,3775,1983,2,2
143,38,606,1321,2,1
144,38,324,1688,1,1
145,38,664,2703,2,4
146,38,741,399,1,2
147,38,730,408,1,2
148,38,4963,2121,2,4
149,39,1133,2646,2,1
150,39,3872,2581,1,1
151,39,5850,1728,1,1
152,39,5702,1466,1,1
153,40,1335,2501,1,2
154,40,5515,2728,1,2
155,41,5828,558,7,5
156,43,2656,3059,2,4
157,44,2466,2746,2,3
158,44,3894,2522,15,6
159,44,4132,2796,1,3
160,44,4607,2653,2,3
161,44,5425,592,1,2
162,44,5669,404,1,3
163,44,5683,399,2,2
164,45,3180,1520,6,4
165,45,5228,1262,1,2
166,46,530,105,1,2
167,46,2620,2943,2,2
168,46,3291,2134,1,2
169,46,4269,799,2,2
170,47,3769,3027,1,1
171,47,3320,1127,1,2
172,48,1568,549,2,1
173,48,632,374,3,4
174,48,725,2899,1,3
175,48,1405,877,2,3
176,48,2346,1825,2,4
177,48,2659,2908,2,3
178,48,5313,3055,3,4
179,48,5887,187,2,3
180,49,2728,1169,5,4
181,49,3389,2169,3,2
182,49,4084,2852,1,1
183,50,4808,2767,1,1
184,50,1147,2974,4,5
185,50,4795,2755,1,3
186,51,158,446,13,6
187,52,2404,1274,1,3
188,53,943,1132,4,4
189,53,1142,3004,1,3
190,53,1691,1570,10,5
191,53,1786,2811,2,3
192,54,314,197,1,3
193,54,2148,423,2,2
194,54,5805,393,2,3
195,55,2571,1379,5,4
196,55,4109,373,1,2
197,56,2521,2226,13,6
198,56,2565,1475,2,2
199,57,2872,1487,1,2
200,59,829,1471,2,2
201,60,4064,1718,1,2
202,60,5268,1804,13,7
203,61,3161,3130,1,1
204,62,444,246,2,3
205,64,4004,1887,2,4
206,66,1531,2683,1,1
207,66,4498,2570,4,4
208,68,678,2862,3,4
209,70,369,2714,10,6
210,70,2380,1702,1,2
211,70,5687,1779,3,3
212,72,173,868,3,4
213,72,3721,2908,2,3
214,72,4632,64,1,2
215,72,5330,581,2,3
216,73,608,786,3,4
217,73,1194,1710,2,3
218,73,1896,3171,2,2
219,74,2821,1723,11,6
220,74,5453,3115,2,2
221,74,5507,3114,2,2
222,75,309,914,3,4
223,75,4465,561,4,4
