ID,WIDTH,HEIGHT,STACK_ID
0,403,1515,0
1,386,1495,0
2,386,1495,0
3,742,600,0
4,1178,2088,0
5,561,1346,0
6,561,1346,0
7,321,1533,0
8,321,1533,0
9,644,330,0
10,1286,420,1
11,1286,420,1
12,1286,420,1
13,401,1515,1
14,401,1515,1
15,403,1515,1
16,808,818,2
17,462,1115,2
18,462,1115,2
19,462,1115,2
20,935,2013,2
21,935,2013,2
22,853,1797,2
23,853,1797,2
24,853,1797,2
25,853,1797,2
26,701,910,3
27,708,1324,3
28,752,1913,3
29,665,1852,3
30,810,284,3
31,520,1130,3
32,520,1130,3
33,719,1905,3
34,719,1905,3
35,808,818,3
36,814,1020,4
37,814,1020,4
38,1030,2093,4
39,508,820,4
40,508,820,4
41,508,820,4
42,700,910,4
43,700,910,4
44,641,1455,5
45,701,860,5
46,701,860,5
47,781,2039,5
48,686,1528,5
49,674,1001,5
50,674,1001,5
51,567,1332,5
52,567,1332,5
53,719,381,6
54,769,399,6
55,663,433,6
56,663,433,6
57,605,1258,6
58,605,1258,6
59,365,1507,6
60,365,1507,6
61,380,1507,6
62,380,1507,6
63,721,335,7
64,621,335,7
65,699,1174,7
66,669,399,7
67,484,718,7
68,484,718,7
69,1069,598,7
70,1071,799,7
71,500,540,8
72,601,398,8
73,539,872,8
74,735,872,8
75,545,872,8
76,572,872,8
77,645,926,8
78,633,872,8
79,645,872,8
80,645,872,8
81,593,1190,9
82,593,1190,9
83,735,1957,9
84,666,2205,9
85,780,838,9
