ID,WIDTH,HEIGHT,STACK_ID
0,519,823,0
1,535,637,0
2,535,637,0
3,535,637,0
4,535,637,0
5,1135,538,0
6,735,837,0
7,508,638,0
8,269,504,0
9,827,1822,1
10,827,1822,1
11,548,547,1
12,548,547,1
13,657,1032,1
14,408,838,1
15,514,813,1
16,514,813,1
17,519,823,1
18,718,1942,2
19,440,1743,2
20,440,1743,2
21,540,2043,2
22,1505,194,2
23,242,2092,2
24,1141,872,2
25,827,1822,2
26,827,1822,2
27,381,1170,3
28,656,875,3
29,656,875,3
30,656,875,3
31,656,1011,3
32,656,1011,3
33,656,1011,3
34,702,1124,3
35,718,1942,3
36,735,1485,4
37,1141,2422,4
38,1331,2422,4
39,741,408,4
40,1151,2587,4
41,1135,837,4
42,1102,619,4
43,702,334,4
44,819,1150,4
45,1382,2089,5
46,570,772,5
