ID,BIN,X,Y,WIDTH,HEIGHT
0,0,4536,77,3,2
1,1,1130,1058,3,5
2,1,1243,605,2,3
3,1,1799,493,4,4
4,1,2044,423,2,2
5,1,3755,1464,5,5
6,2,2831,2496,1,3
7,4,961,265,3,4
8,4,961,265,3,4
9,4,2781,550,6,5
10,4,2920,958,7,5
11,5,5412,95,1,2
12,7,80,595,1,2
13,7,367,314,3,4
14,7,4158,2884,2,3
15,7,4981,408,5,5
16,7,5892,628,5,4
17,8,736,1294,1,3
18,8,1394,652,5,3
19,8,2095,3113,1,2
20,8,3309,199,3,4
21,9,1136,1065,4,4
22,9,4811,2443,2,2
23,9,5473,1880,1,2
24,10,1134,2814,4,4
25,10,1301,1421,2,3
26,10,4224,1012,1,3
27,11,1029,788,4,5
28,12,843,717,3,3
29,12,1466,1965,5,5
30,12,1466,1966,5,5
31,12,2779,2627,3,3
32,12,3591,832,4,5
33,12,4473,654,2,3
34,13,1321,360,3,3
35,13,5058,665,4,2
36,13,5705,2549,1,1
37,14,453,674,10,4
38,14,4513,678,4,5
39,15,1596,188,1,1
40,15,1933,933,4,5
41,15,3021,969,2,3
42,15,5425,3026,2,2
43,15,5754,3120,1,2
44,16,2580,1045,3,3
45,16,5850,1011,3,4
46,17,404,1040,4,4
47,17,621,2162,2,2
48,17,1957,2727,2,2
49,19,1750,2987,1,2
50,19,2348,3188,2,2
51,19,2921,572,4,4
52,19,4570,772,4,5
53,19,5010,3107,2,4
54,20,557,2143,3,3
55,20,1591,222,3,5
56,20,2399,3167,3,2
57,20,2742,37,4,3
58,20,3782,3029,3,3
59,21,623,481,4,5
60,21,4499,765,1,2
61,21,5124,568,13,7
62,22,83,2200,1,2
63,22,1428,416,4,5
64,22,5874,2507,3,3
65,23,206,1566,3,3
66,23,1970,3179,4,3
67,23,2020,74,2,3
68,23,4263,217,2,1
69,23,4352,2584,3,3
70,24,557,2578,1,1
71,24,4216,1996,1,1
72,24,142,1290,1,1
73,24,1143,2094,2,1
74,24,1615,2877,1,1
75,24,1245,2135,1,1
76,25,178,3104,1,1
77,25,3240,607,1,1
78,25,2712,2662,1,1
79,25,303,2560,1,1
80,25,4570,1861,1,1
81,25,294,2843,1,1
82,25,3089,290,3,4
83,26,755,3151,2,1
84,26,5101,2434,1,1
85,26,336,1048,3,4
86,26,883,494,3,3
87,26,3317,451,1,2
88,26,5235,1415,2,2
89,27,1440,1654,1,1
90,27,4914,130,1,1
91,27,409,1025,2,3
92,27,1943,3019,2,4
93,27,3177,29,1,2
94,28,4141,2871,1,1
95,28,1281,2526,1,1
96,28,668,631,3,4
97,28,3380,553,2,3
98,28,3949,1071,4,4
99,28,4286,2613,1,2
100,30,226,2531,1,1
101,30,222,2534,1,1
102,30,5259,780,3,3
103,30,5540,3158,2,2
104,31,3142,3038,1,1
105,31,36,211,1,1
106,31,5545,1606,1,1
107,31,15,2302,1,2
108,31,1981,1155,3,5
109,31,3017,3191,3,2
110,31,4180,570,4,4
111,32,641,90,1,1
112,32,5002,2984,1,1
113,32,88,653,1,1
114,32,46,2775,1,1
115,32,5721,1348,2,1
116,33,2352,3164,1,1
117,33,4094,1357,1,1
118,33,3578,502,1,1
119,33,2161,182,1,1
120,33,5272,2275,1,1
121,33,1622,2770,3,3
122,33,4721,826,4,5
123,34,319,654,1,1
124,34,2281,2583,1,1
125,34,320,663,1,1
126,34,3324,2872,1,1
127,34,1871,675,1,1
128,34,3835,169,1,1
129,34,1913,1858,4,5
130,34,4687,801,6,4
131,35,4615,1523,1,1
132,35,4077,239,1,1
133,35,3602,717,1,1
134,35,106,594,1,1
135,35,1883,2933,1,1
136,35,1034,1147,4,5
137,35,1744,2463,1,2
138,35,4088,235,4,7
139,36,4108,190,1,1
140,36,590,2452,2,3
141,36,3995,829,3,4
142,38,4617,1523,2,1
143,38,56,700,1,1
144,38,4313,3156,2,2
145,39,1686,1197,1,1
146,39,2305,2305,1,1
147,39,2991,293,1,1
148,39,5929,2988,1,1
149,39,5923,2638,1,1
150,39,4506,133,1,1
151,39,493,103,3,3
152,40,2623,2401,1,1
153,40,4870,1312,1,1
154,40,4729,57,1,1
155,40,4256,82,2,1
156,40,2569,1577,1,1
157,40,4270,76,4,6
158,40,5069,217,2,1
159,41,3730,144,1,1
160,41,1599,1781,1,1
161,41,120,2607,1,1
162,41,4471,606,1,1
163,41,420,1729,3,4
164,41,1599,1771,5,3
165,42,184,1934,1,1
166,42,1097,3008,1,1
167,42,988,1155,1,1
168,42,1174,3038,3,2
169,44,2294,1800,4,4
170,44,3380,2833,3,3
171,45,576,1063,2,2
172,45,1118,2787,1,2
173,45,1705,2532,1,2
174,45,2694,2474,1,2
175,45,2786,2500,1,3
176,45,4028,84,1,2
177,45,5431,3063,4,3
178,45,5888,280,2,2
179,46,427,594,3,2
180,46,846,1548,2,2
181,46,2912,3121,1,2
182,46,4276,3166,1,2
183,46,5258,3169,1,2
184,47,1572,662,3,4
185,47,4436,1108,2,3
186,47,5080,3163,2,2
187,48,1168,91,1,2
188,49,357,2184,1,2
189,49,2188,2299,3,4
190,49,3203,163,4,2
191,49,4985,3172,2,2
192,49,5155,375,1,2
193,49,5477,538,4,5
194,50,327,4,3,3
195,50,1350,1603,4,7
196,50,1515,2985,3,1
197,50,4584,1914,1,2
198,51,674,2555,1,2
199,51,1291,746,5,5
200,51,1444,2368,1,2
201,51,3002,1839,1,2
202,51,3827,2241,8,6
203,51,5036,896,3,2
204,52,4494,686,4,7
205,52,5796,2120,1,2
206,53,116,105,1,2
207,53,2115,3031,2,2
208,53,2546,408,2,2
209,53,4247,2645,2,2
210,54,1970,3086,1,2
211,54,2006,3087,1,2
212,55,2029,121,1,2
213,55,3620,345,1,2
214,55,3837,1235,3,3
215,55,5093,2391,3,2
216,56,1320,94,2,3
217,56,1345,92,1,2
218,56,3328,636,3,4
219,56,5008,2587,3,3
220,56,5279,3026,4,3
221,56,5535,2895,3,3
222,57,1215,2588,2,2
223,57,1446,1389,3,4
224,57,3760,402,1,2
225,59,380,2712,1,2
226,59,4010,59,1,2
227,59,4704,2643,1,2
228,59,5766,2325,3,3
229,60,1782,3151,4,4
230,60,3342,388,1,2
231,61,2737,2428,1,2
232,61,4800,105,1,2
233,61,5176,999,13,6
234,61,5853,1032,7,5
235,62,501,82,1,2
236,62,539,1852,3,4
237,62,1499,1010,7,4
238,62,1883,3158,1,2
239,62,5076,961,5,4
240,62,5437,1902,3,4
241,62,5575,955,11,5
242,62,5836,2167,2,3
243,63,330,3178,1,2
244,63,1528,2619,2,2
245,63,3309,1578,1,3
246,63,3819,1195,3,3
247,63,3967,1867,3,3
248,63,5090,716,6,4
249,63,5403,2820,4,3
250,64,350,2421,1,2
251,64,4981,2394,1,2
252,65,3492,1900,4,4
253,65,3953,431,1,2
254,65,5255,3182,1,2
255,66,317,619,11,4
256,66,306,619,3,2
257,66,387,619,6,2
258,66,773,618,2,2
259,66,5480,2617,3,3
260,66,5612,673,2,3
261,67,3125,306,1,2
262,67,3320,2005,2,2
263,67,4411,2239,3,4
264,68,197,2377,2,2
265,68,2871,3058,2,3
266,69,1116,3016,4,5
267,70,760,507,1,2
268,70,743,2692,3,2
269,70,957,54,1,2
270,70,2696,1887,1,2
271,70,3119,2700,2,2
272,71,1835,774,1,2
273,71,5226,76,3,3
274,72,5485,2639,1,2
275,73,1789,46,1,2
276,73,1935,3179,4,4
277,74,505,2257,1,2
278,74,2412,2568,2,1
279,74,2934,2897,2,2
280,76,3016,754,2,3
281,76,3016,1104,3,3
282,76,5962,913,4,4
283,77,2505,3140,3,2
284,77,3256,2138,2,3
285,77,5772,1628,2,3
286,78,2016,2348,1,2
287,78,3564,353,2,2
