ID,WIDTH,HEIGHT,STACK_ID
0,1088,1344,0
1,1178,2088,0
2,706,2058,0
3,778,1453,0
4,778,1453,0
5,778,1453,0
6,561,1346,0
7,561,1346,0
8,321,1533,0
9,321,1533,0
10,321,1533,0
11,321,1533,0
12,321,1533,0
13,321,1533,0
14,748,1433,0
15,604,1801,0
16,604,1741,0
17,348,793,0
18,484,758,0
19,484,758,0
20,754,1058,0
21,508,1238,0
22,508,1238,0
23,508,1238,0
24,508,1238,0
25,458,1238,0
26,431,1333,0
27,431,1333,0
28,431,1333,0
29,431,1333,0
30,384,1108,1
31,384,1108,1
32,385,1108,1
33,450,1103,1
34,450,1103,1
35,450,1103,1
36,450,1103,1
37,450,1103,1
38,450,1103,1
39,450,1103,1
40,450,1103,1
41,384,1103,1
42,384,1103,1
43,385,1103,1
44,846,1138,1
45,846,1138,1
46,846,1138,1
47,742,600,1
48,846,1228,1
49,846,1228,1
50,846,1228,1
51,846,1228,1
52,646,928,1
53,655,2003,1
54,846,1952,1
55,846,1138,1
56,846,1138,1
57,546,838,1
58,546,838,1
59,1088,1344,1
60,433,743,2
61,593,743,2
62,598,980,2
63,598,980,2
64,598,780,2
65,598,780,2
66,586,1939,2
67,684,780,2
68,684,780,2
69,484,740,2
70,942,830,2
71,484,580,2
72,484,580,2
73,484,540,2
74,598,1080,2
75,598,1080,2
76,598,1080,2
77,598,1080,2
78,598,1080,2
79,598,1080,2
80,498,840,2
81,498,840,2
82,484,580,2
83,484,580,2
84,498,1040,2
85,498,1040,2
86,498,1040,2
87,498,1040,2
88,498,1040,2
89,498,1040,2
90,696,2039,3
91,450,2039,3
92,450,2039,3
93,368,1455,3
94,368,1455,3
95,358,1455,3
96,358,1455,3
97,348,1145,3
98,348,1145,3
99,394,605,3
100,329,500,3
101,363,1365,3
102,363,1365,3
103,368,1145,3
104,368,1145,3
105,408,1035,3
106,408,1035,3
107,408,1035,3
108,408,1035,3
109,408,1035,3
110,408,1035,3
111,690,1536,3
112,470,1058,3
113,470,1058,3
114,420,958,3
115,420,958,3
116,470,958,3
117,470,958,3
118,470,958,3
119,470,958,3
120,477,1413,4
121,398,363,4
122,955,1112,4
123,1093,390,4
124,498,930,4
125,498,930,4
126,498,630,4
127,498,630,4
128,479,625,4
129,479,625,4
130,479,625,4
131,479,625,4
132,431,1642,4
133,431,1642,4
134,331,1642,4
135,331,1642,4
136,379,1075,4
137,379,1075,4
138,379,975,4
139,379,975,4
140,446,575,4
141,353,803,4
142,353,803,4
143,353,803,4
144,353,803,4
145,353,803,4
146,353,803,4
147,353,803,4
148,353,803,4
149,706,2039,4
150,410,1688,5
151,408,1553,5
152,408,1553,5
153,498,2027,5
154,498,2027,5
155,398,930,5
156,398,930,5
157,440,918,5
158,440,918,5
159,704,505,5
160,598,600,5
161,598,600,5
162,401,1515,5
163,401,1515,5
164,403,1515,5
165,403,1515,5
166,386,1495,5
167,386,1495,5
168,598,1496,5
169,670,975,5
170,670,975,5
171,761,1065,5
172,431,1437,5
173,431,1437,5
174,1040,347,5
175,666,1256,5
176,666,1256,5
177,667,1253,5
178,667,1253,5
179,477,1413,5
180,453,1013,6
181,453,1013,6
182,453,1013,6
183,453,1013,6
184,453,1013,6
185,353,913,6
186,353,913,6
187,428,2154,6
188,428,2154,6
189,519,2200,6
190,519,2200,6
191,438,1018,6
192,438,1018,6
193,439,1018,6
194,439,1018,6
195,638,908,6
196,1286,420,6
197,1286,420,6
198,1286,420,6
199,455,1106,6
200,455,1106,6
201,454,1102,6
202,454,1102,6
203,313,1675,6
204,313,1675,6
205,361,990,6
206,361,990,6
207,410,1688,6
208,410,1688,6
209,410,1688,6
210,801,1987,7
211,939,2125,7
212,801,1917,7
213,939,2055,7
214,801,1917,7
215,939,2055,7
216,801,1917,7
217,939,2055,7
218,798,1918,7
219,798,1076,7
220,936,233,7
221,798,1076,7
222,936,233,7
223,798,1847,7
224,798,1847,7
225,798,1918,7
226,798,1918,7
227,798,1848,7
228,798,1848,7
229,801,1917,7
230,939,2055,7
231,801,1847,7
232,939,1985,7
233,801,1847,7
234,939,1985,7
235,731,967,7
236,731,967,7
237,453,1013,7
238,453,1013,7
239,453,1013,7
240,801,1987,8
241,939,2125,8
242,801,1917,8
243,939,2055,8
244,798,1075,8
245,936,784,8
246,798,1075,8
247,936,784,8
248,798,1075,8
249,936,784,8
250,798,967,8
251,798,967,8
252,798,1987,8
253,798,1987,8
254,798,1987,8
255,798,1987,8
256,798,1918,8
257,798,1918,8
258,798,1918,8
259,798,1918,8
260,798,1918,8
261,798,1918,8
262,798,1918,8
263,801,1987,8
264,939,2125,8
265,801,1987,8
266,939,2125,8
267,798,1918,8
268,731,967,8
269,731,967,8
270,798,1075,9
271,936,784,9
272,798,967,9
273,798,967,9
274,798,967,9
275,798,967,9
276,798,1987,9
277,798,1075,9
278,936,784,9
279,798,1075,9
280,936,784,9
281,798,1987,9
282,731,967,9
283,731,967,9
284,798,1917,9
285,798,1918,9
286,798,1918,9
287,798,1918,9
288,798,1918,9
289,798,1918,9
290,801,1987,9
291,939,2125,9
292,801,1987,9
293,939,2125,9
294,801,1987,9
295,939,2125,9
296,801,1987,9
297,939,2125,9
298,801,1987,9
299,939,2125,9
