ID,WIDTH,HEIGHT,STACK_ID
0,988,1519,0
1,1083,1519,0
2,1083,1877,0
3,1257,1877,0
4,1257,1877,0
5,1257,1877,0
6,810,1299,0
7,831,1299,0
8,953,1389,0
9,954,1389,0
10,960,1389,0
11,960,1389,0
12,934,1269,0
13,934,1269,0
14,944,2177,0
15,944,2177,0
16,944,2177,0
17,1412,1483,1
18,1224,1784,1
19,1031,1874,1
20,1031,1874,1
21,1224,1874,1
22,999,1651,1
23,966,1741,1
24,966,1741,1
25,967,1741,1
26,997,1680,1
27,997,1680,1
28,997,1680,1
29,999,1680,1
30,999,1680,1
31,1007,1490,1
32,1024,1497,1
33,988,1519,1
34,979,2207,2
35,1267,2297,2
36,1267,2297,2
37,951,2087,2
38,951,2177,2
39,951,2177,2
40,979,2177,2
41,979,2177,2
42,1017,2177,2
43,1017,2177,2
44,1017,2177,2
45,590,1544,2
46,1083,1544,2
47,1031,1483,2
48,1031,1483,2
49,1224,1483,2
50,1412,1483,2
51,1245,1637,3
52,951,1727,3
53,951,1727,3
54,1245,1727,3
55,1415,1727,3
56,1415,1727,3
57,1415,1727,3
58,1415,1727,3
59,859,1390,3
60,859,1480,3
61,859,1480,3
62,1147,2087,3
63,1147,2177,3
64,1147,2177,3
65,1350,2177,3
66,1350,2177,3
67,1350,2177,3
68,1096,1177,4
69,1350,2177,4
70,1350,2177,4
71,1350,2177,4
72,1055,927,4
73,1055,927,4
74,1055,927,4
75,917,1583,4
76,917,1583,4
77,917,1583,4
78,918,1583,4
79,918,1583,4
80,918,1583,4
81,1039,1583,4
82,1039,1583,4
83,1039,1583,4
84,829,1348,4
85,1053,1289,5
86,860,2047,5
87,860,2137,5
88,860,2137,5
89,860,2137,5
90,860,2137,5
91,860,2137,5
92,832,1046,5
93,1096,1013,5
94,1096,1013,5
95,1240,1874,5
96,1240,1874,5
97,1240,1874,5
98,1265,1874,5
99,1265,1874,5
100,1265,1874,5
101,1096,1087,5
102,1023,1351,6
103,1023,1351,6
104,1290,2026,6
105,1290,2026,6
106,1290,2026,6
107,1372,1879,6
108,1395,1879,6
109,1372,1969,6
110,1372,1969,6
111,1378,1969,6
112,1378,1969,6
113,1378,1969,6
114,1378,1969,6
115,1395,1969,6
116,1395,1969,6
117,1053,1199,6
118,1053,1289,6
119,1079,597,7
120,1079,597,7
121,1119,597,7
122,1119,597,7
123,896,1369,7
124,896,1369,7
125,896,1369,7
126,1079,1369,7
127,1079,1369,7
128,1079,1369,7
129,1079,1369,7
130,1119,1369,7
131,1119,1369,7
132,696,1542,7
133,696,1542,7
134,650,2056,7
135,650,2146,7
136,979,1995,8
137,979,2085,8
138,979,2085,8
139,1011,1207,8
140,1011,1207,8
141,1011,1207,8
142,1011,1207,8
143,909,1319,8
144,909,1319,8
145,909,1319,8
146,1242,1340,8
147,206,1662,8
148,896,466,8
149,896,556,8
150,896,556,8
151,1079,597,8
152,1079,597,8
153,821,1390,9
154,822,1419,9
155,822,1419,9
156,822,1419,9
157,822,1419,9
158,958,1419,9
159,958,1419,9
160,958,1419,9
161,964,1419,9
162,964,1419,9
163,964,1419,9
164,341,2146,9
165,2869,471,9
166,1548,1589,9
167,1548,1589,9
168,1548,1589,9
169,597,1959,9
170,1017,1019,10
171,887,1025,10
172,1017,1877,10
173,1017,1877,10
174,1160,1130,10
175,1160,1220,10
176,1160,1220,10
177,1160,1220,10
178,1087,2087,10
179,1087,2177,10
180,933,2102,10
181,453,1023,10
182,453,1113,10
183,1256,2072,10
184,1256,2072,10
185,1256,2072,10
186,821,1390,10
187,933,1777,11
188,933,1777,11
189,933,1777,11
190,966,230,11
191,968,230,11
192,968,230,11
193,969,230,11
194,969,230,11
195,970,230,11
196,986,230,11
197,1055,230,11
198,1055,230,11
199,966,1108,11
200,968,1108,11
201,968,1108,11
202,969,1108,11
203,969,1108,11
204,836,1469,12
205,836,1469,12
206,1009,1469,12
207,1009,1469,12
208,1009,1469,12
209,1136,1007,12
210,1280,1097,12
211,1281,1007,12
212,1156,977,12
213,1156,977,12
