ID,BIN,X,Y,WIDTH,HEIGHT
0,0,565,1855,2,2
1,0,4333,2554,3,2
2,0,5253,2332,1,1
3,2,925,2878,3,1
4,4,1500,469,1,1
5,4,2443,2789,1,2
6,4,2466,2276,1,1
7,5,5504,2556,2,1
8,6,36,595,1,3
9,7,5897,805,1,1
10,8,2569,1181,1,3
11,10,1312,194,6,2
12,10,2657,2878,1,1
13,11,3085,1026,1,2
14,12,2120,911,1,2
15,12,3284,392,1,2
16,12,4595,1909,1,1
17,12,4756,3165,1,1
18,14,4180,297,1,1
19,15,425,1046,1,2
20,15,839,281,1,2
21,15,3554,276,1,1
22,15,5296,1075,1,2
23,15,5801,272,2,1
24,16,798,270,1,1
25,16,1304,269,1,1
26,16,5042,262,1,1
27,18,761,1880,5,5
28,18,1288,306,3,2
29,18,2937,2302,3,2
30,18,5408,190,2,2
31,19,571,159,2,2
32,19,4564,1809,2,2
33,20,2745,46,1,1
34,21,2838,2559,4,6
35,22,5366,1656,9,7
36,23,4152,2402,1,3
37,24,4089,2917,7,5
38,25,1224,42,5,6
39,25,1348,124,4,4
40,25,2284,1102,1,4
41,26,3492,1634,1,3
42,26,5366,2562,1,3
43,26,5755,1992,1,3
44,27,2370,3010,5,4
45,28,2840,2704,1,4
46,29,2083,2715,1,3
47,29,5823,940,1,3
48,30,177,380,1,3
49,32,46,472,8,6
50,34,47,99,1,1
51,34,2647,1391,1,1
52,34,4347,1344,2,3
53,35,877,367,1,2
54,35,1470,1020,1,1
55,37,136,2425,1,1
56,37,740,1377,3,3
57,37,2187,2999,2,2
58,37,4739,3069,2,2
59,38,1932,864,1,2
60,39,1945,1342,3,3
61,39,5028,1344,2,3
62,39,5920,1306,3,3
63,40,613,2357,2,3
64,40,827,2057,1,1
65,40,2927,995,1,2
66,40,3595,1733,3,2
67,40,3873,2719,3,2
68,40,4914,2760,2,3
69,41,5160,876,1,1
70,43,495,1748,8,4
71,43,5189,2256,1,2
72,45,2656,53,4,2
73,47,2189,2082,6,4
74,47,2333,3117,1,1
75,47,2524,3198,2,2
76,48,3026,2558,2,2
77,48,3021,2553,2,2
78,48,3397,2530,1,1
79,48,3388,2528,1,2
80,50,5415,2069,4,3
81,51,743,1748,1,2
82,51,1161,2068,4,3
83,52,4056,2852,1,1
84,54,852,2476,2,4
85,56,1899,1642,2,3
86,58,2024,2628,4,4
87,60,4358,3186,2,2
88,61,1584,860,2,4
89,61,5657,2288,5,4
90,62,18,1801,5,3
91,63,2395,2335,1,1
92,64,1315,208,1,3
93,65,437,2478,1,1
94,67,2530,1350,2,3
95,68,548,483,2,1
96,68,1681,2651,1,1
97,68,1789,2237,8,4
98,68,3437,2594,1,1
99,68,3546,57,2,2
100,69,4936,1755,1,1
101,70,3758,117,1,1
102,71,879,2938,1,1
103,73,919,2843,1,1
104,73,5252,1457,1,1
105,75,4389,19,1,1
106,76,1175,2350,1,1
107,77,5731,107,1,1
108,78,1435,908,1,1
109,79,4541,2622,3,3
110,80,2615,3198,1,1
111,82,2583,273,1,1
112,82,2601,270,1,1
113,84,4059,2604,1,1
114,85,538,442,1,1
115,86,921,449,1,1
116,87,490,2579,2,2
117,87,485,2575,1,2
118,87,668,2558,1,1
119,87,2811,3200,2,2
120,87,4594,3149,3,2
121,88,4405,3204,2,1
122,89,1445,386,7,5
123,91,3624,599,5,2
124,92,5778,2815,2,1
125,94,5930,1521,5,3
126,95,2408,298,4,2
127,95,4583,1174,2,1
128,95,4994,2596,2,2
129,96,3670,11,4,2
130,98,3751,482,4,3
131,99,222,315,3,2
